,speaker,dialogue,sentences,sentiment,entities,tokens
10,Maya Hansen,Unintelligible.,"[{'content': u'Unintelligible.', 'begin': 0, 'score': -0.1, 'magnitude': 0.1}]","{'score': -0.1, 'magnitude': 0.1}",[],"[{'index': 0, 'begin': 0, 'pos': u'ADJ', 'label': u'ROOT', 'content': u'Unintelligible', 'lemma': u'Unintelligible'}, {'index': 0, 'begin': 14, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}]"
11,Tony Stark,Really?,"[{'content': u'Really?', 'begin': 0, 'score': -0.4, 'magnitude': 0.4}]","{'score': -0.4, 'magnitude': 0.4}",[],"[{'index': 0, 'begin': 0, 'pos': u'ADV', 'label': u'ROOT', 'content': u'Really', 'lemma': u'Really'}, {'index': 0, 'begin': 6, 'pos': u'PUNCT', 'label': u'P', 'content': u'?', 'lemma': u'?'}]"
12,Maya Hansen,Mm-hmm.,"[{'content': u'Mm-hmm.', 'begin': 0, 'score': 0, 'magnitude': 0}]","{'score': 0, 'magnitude': 0}",[],"[{'index': 0, 'begin': 0, 'pos': u'NOUN', 'label': u'ROOT', 'content': u'Mm', 'lemma': u'Mm'}, {'index': 0, 'begin': 2, 'pos': u'PUNCT', 'label': u'P', 'content': u'-', 'lemma': u'-'}, {'index': 0, 'begin': 3, 'pos': u'X', 'label': u'DISCOURSE', 'content': u'hmm', 'lemma': u'hmm'}, {'index': 0, 'begin': 6, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}]"
13,Tony Stark,"It's my favorite kind, a winning combo.","[{'content': u""It's my favorite kind, a winning combo."", 'begin': 0, 'score': 0.8, 'magnitude': 0.8}]","{'score': 0.8, 'magnitude': 0.8}","[{'salience': 0.8679147, 'meta': {}, 'type': u'OTHER', 'name': u'kind', 'mentions': [u'kind']}, {'salience': 0.13208531, 'meta': {}, 'type': u'WORK_OF_ART', 'name': u'combo', 'mentions': [u'combo']}]","[{'index': 1, 'begin': 0, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'It', 'lemma': u'It'}, {'index': 1, 'begin': 2, 'pos': u'VERB', 'label': u'ROOT', 'content': u""'s"", 'lemma': u'be'}, {'index': 4, 'begin': 5, 'pos': u'PRON', 'label': u'POSS', 'content': u'my', 'lemma': u'my'}, {'index': 4, 'begin': 8, 'pos': u'ADJ', 'label': u'AMOD', 'content': u'favorite', 'lemma': u'favorite'}, {'index': 1, 'begin': 17, 'pos': u'NOUN', 'label': u'ATTR', 'content': u'kind', 'lemma': u'kind'}, {'index': 4, 'begin': 21, 'pos': u'PUNCT', 'label': u'P', 'content': u',', 'lemma': u','}, {'index': 8, 'begin': 23, 'pos': u'DET', 'label': u'DET', 'content': u'a', 'lemma': u'a'}, {'index': 8, 'begin': 25, 'pos': u'VERB', 'label': u'AMOD', 'content': u'winning', 'lemma': u'win'}, {'index': 4, 'begin': 33, 'pos': u'NOUN', 'label': u'APPOS', 'content': u'combo', 'lemma': u'combo'}, {'index': 1, 'begin': 38, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}]"
14,narrator,Tony gets hold of Maya's arm and they start walking away,"[{'content': u""Tony gets hold of Maya's arm and they start walking away"", 'begin': 0, 'score': 0.5, 'magnitude': 0.5}]","{'score': 0.5, 'magnitude': 0.5}","[{'salience': 0.5413212, 'meta': {u'mid': u'/m/05d2fpv'}, 'type': u'OTHER', 'name': u'Tony', 'mentions': [u'Tony']}, {'salience': 0.28341368, 'meta': {}, 'type': u'OTHER', 'name': u'arm', 'mentions': [u'arm']}, {'salience': 0.17526513, 'meta': {}, 'type': u'PERSON', 'name': u'Maya', 'mentions': [u'Maya']}]","[{'index': 1, 'begin': 0, 'pos': u'NOUN', 'label': u'NSUBJ', 'content': u'Tony', 'lemma': u'Tony'}, {'index': 1, 'begin': 5, 'pos': u'VERB', 'label': u'ROOT', 'content': u'gets', 'lemma': u'get'}, {'index': 1, 'begin': 10, 'pos': u'NOUN', 'label': u'DOBJ', 'content': u'hold', 'lemma': u'hold'}, {'index': 2, 'begin': 15, 'pos': u'ADP', 'label': u'PREP', 'content': u'of', 'lemma': u'of'}, {'index': 6, 'begin': 18, 'pos': u'NOUN', 'label': u'POSS', 'content': u'Maya', 'lemma': u'Maya'}, {'index': 4, 'begin': 22, 'pos': u'PRT', 'label': u'PS', 'content': u""'s"", 'lemma': u""'s""}, {'index': 3, 'begin': 25, 'pos': u'NOUN', 'label': u'POBJ', 'content': u'arm', 'lemma': u'arm'}, {'index': 1, 'begin': 29, 'pos': u'CONJ', 'label': u'CC', 'content': u'and', 'lemma': u'and'}, {'index': 9, 'begin': 33, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'they', 'lemma': u'they'}, {'index': 1, 'begin': 38, 'pos': u'VERB', 'label': u'CONJ', 'content': u'start', 'lemma': u'start'}, {'index': 9, 'begin': 44, 'pos': u'VERB', 'label': u'XCOMP', 'content': u'walking', 'lemma': u'walk'}, {'index': 10, 'begin': 52, 'pos': u'ADV', 'label': u'ADVMOD', 'content': u'away', 'lemma': u'away'}]"
15,Maya Hansen,Where are we going?,"[{'content': u'Where are we going?', 'begin': 0, 'score': -0.3, 'magnitude': 0.3}]","{'score': -0.3, 'magnitude': 0.3}",[],"[{'index': 3, 'begin': 0, 'pos': u'ADV', 'label': u'ADVMOD', 'content': u'Where', 'lemma': u'Where'}, {'index': 3, 'begin': 6, 'pos': u'VERB', 'label': u'AUX', 'content': u'are', 'lemma': u'be'}, {'index': 3, 'begin': 10, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'we', 'lemma': u'we'}, {'index': 3, 'begin': 13, 'pos': u'VERB', 'label': u'ROOT', 'content': u'going', 'lemma': u'go'}, {'index': 3, 'begin': 18, 'pos': u'PUNCT', 'label': u'P', 'content': u'?', 'lemma': u'?'}]"
16,Tony Stark,"Uh...to town on each other, probably back in your room. Cause I also wanna see your research.","[{'content': u'Uh...to town on each other, probably back in your room.', 'begin': 0, 'score': -0.2, 'magnitude': 0.2}, {'content': u'Cause I also wanna see your research.', 'begin': 56, 'score': 0.2, 'magnitude': 0.2}]","{'score': 0, 'magnitude': 0.4}","[{'salience': 0.40773237, 'meta': {}, 'type': u'LOCATION', 'name': u'town', 'mentions': [u'town']}, {'salience': 0.2832641, 'meta': {}, 'type': u'PERSON', 'name': u'each other', 'mentions': [u'each other']}, {'salience': 0.24245077, 'meta': {}, 'type': u'LOCATION', 'name': u'room', 'mentions': [u'room']}, {'salience': 0.06655278, 'meta': {}, 'type': u'OTHER', 'name': u'research', 'mentions': [u'research']}]","[{'index': 9, 'begin': 0, 'pos': u'X', 'label': u'DISCOURSE', 'content': u'Uh', 'lemma': u'Uh'}, {'index': 9, 'begin': 2, 'pos': u'PUNCT', 'label': u'DEP', 'content': u'...', 'lemma': u'...'}, {'index': 9, 'begin': 5, 'pos': u'ADP', 'label': u'PREP', 'content': u'to', 'lemma': u'to'}, {'index': 2, 'begin': 8, 'pos': u'NOUN', 'label': u'POBJ', 'content': u'town', 'lemma': u'town'}, {'index': 3, 'begin': 13, 'pos': u'ADP', 'label': u'PREP', 'content': u'on', 'lemma': u'on'}, {'index': 6, 'begin': 16, 'pos': u'DET', 'label': u'DET', 'content': u'each', 'lemma': u'each'}, {'index': 4, 'begin': 21, 'pos': u'ADJ', 'label': u'POBJ', 'content': u'other', 'lemma': u'other'}, {'index': 9, 'begin': 26, 'pos': u'PUNCT', 'label': u'P', 'content': u',', 'lemma': u','}, {'index': 9, 'begin': 28, 'pos': u'ADV', 'label': u'ADVMOD', 'content': u'probably', 'lemma': u'probably'}, {'index': 9, 'begin': 37, 'pos': u'ADV', 'label': u'ROOT', 'content': u'back', 'lemma': u'back'}, {'index': 9, 'begin': 42, 'pos': u'ADP', 'label': u'PREP', 'content': u'in', 'lemma': u'in'}, {'index': 12, 'begin': 45, 'pos': u'PRON', 'label': u'POSS', 'content': u'your', 'lemma': u'your'}, {'index': 10, 'begin': 50, 'pos': u'NOUN', 'label': u'POBJ', 'content': u'room', 'lemma': u'room'}, {'index': 9, 'begin': 54, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}, {'index': 14, 'begin': 56, 'pos': u'VERB', 'label': u'ROOT', 'content': u'Cause', 'lemma': u'Cause'}, {'index': 17, 'begin': 62, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'I', 'lemma': u'I'}, {'index': 17, 'begin': 64, 'pos': u'ADV', 'label': u'ADVMOD', 'content': u'also', 'lemma': u'also'}, {'index': 14, 'begin': 69, 'pos': u'VERB', 'label': u'CCOMP', 'content': u'wan', 'lemma': u'wan'}, {'index': 17, 'begin': 72, 'pos': u'PRT', 'label': u'XCOMP', 'content': u'na', 'lemma': u'na'}, {'index': 18, 'begin': 75, 'pos': u'VERB', 'label': u'DEP', 'content': u'see', 'lemma': u'see'}, {'index': 21, 'begin': 79, 'pos': u'PRON', 'label': u'POSS', 'content': u'your', 'lemma': u'your'}, {'index': 19, 'begin': 84, 'pos': u'NOUN', 'label': u'DOBJ', 'content': u'research', 'lemma': u'research'}, {'index': 14, 'begin': 92, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}]"
17,Maya Hansen,"Okay, you can see my research, but thats...I'm not gonna show you my town.","[{'content': u""Okay, you can see my research, but thats...I'm not gonna show you my town."", 'begin': 0, 'score': -0.4, 'magnitude': 0.4}]","{'score': -0.4, 'magnitude': 0.4}","[{'salience': 0.79012597, 'meta': {}, 'type': u'OTHER', 'name': u'research', 'mentions': [u'research']}, {'salience': 0.20987403, 'meta': {}, 'type': u'LOCATION', 'name': u'town', 'mentions': [u'town']}]","[{'index': 4, 'begin': 0, 'pos': u'X', 'label': u'DISCOURSE', 'content': u'Okay', 'lemma': u'Okay'}, {'index': 4, 'begin': 4, 'pos': u'PUNCT', 'label': u'P', 'content': u',', 'lemma': u','}, {'index': 4, 'begin': 6, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'you', 'lemma': u'you'}, {'index': 4, 'begin': 10, 'pos': u'VERB', 'label': u'AUX', 'content': u'can', 'lemma': u'can'}, {'index': 4, 'begin': 14, 'pos': u'VERB', 'label': u'ROOT', 'content': u'see', 'lemma': u'see'}, {'index': 6, 'begin': 18, 'pos': u'PRON', 'label': u'POSS', 'content': u'my', 'lemma': u'my'}, {'index': 4, 'begin': 21, 'pos': u'NOUN', 'label': u'DOBJ', 'content': u'research', 'lemma': u'research'}, {'index': 4, 'begin': 29, 'pos': u'PUNCT', 'label': u'P', 'content': u',', 'lemma': u','}, {'index': 4, 'begin': 31, 'pos': u'CONJ', 'label': u'CC', 'content': u'but', 'lemma': u'but'}, {'index': 14, 'begin': 35, 'pos': u'X', 'label': u'DISCOURSE', 'content': u'thats', 'lemma': u'thats'}, {'index': 14, 'begin': 40, 'pos': u'PUNCT', 'label': u'P', 'content': u'...', 'lemma': u'...'}, {'index': 14, 'begin': 43, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'I', 'lemma': u'I'}, {'index': 14, 'begin': 44, 'pos': u'VERB', 'label': u'AUX', 'content': u""'m"", 'lemma': u'be'}, {'index': 14, 'begin': 47, 'pos': u'ADV', 'label': u'NEG', 'content': u'not', 'lemma': u'not'}, {'index': 4, 'begin': 51, 'pos': u'VERB', 'label': u'CONJ', 'content': u'gon', 'lemma': u'gon'}, {'index': 14, 'begin': 54, 'pos': u'PRT', 'label': u'XCOMP', 'content': u'na', 'lemma': u'na'}, {'index': 15, 'begin': 57, 'pos': u'VERB', 'label': u'DEP', 'content': u'show', 'lemma': u'show'}, {'index': 16, 'begin': 62, 'pos': u'PRON', 'label': u'IOBJ', 'content': u'you', 'lemma': u'you'}, {'index': 19, 'begin': 66, 'pos': u'PRON', 'label': u'POSS', 'content': u'my', 'lemma': u'my'}, {'index': 16, 'begin': 69, 'pos': u'NOUN', 'label': u'DOBJ', 'content': u'town', 'lemma': u'town'}, {'index': 4, 'begin': 73, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}]"
18,narrator,as Tony and Maya are walking away a man intercepts them,"[{'content': u'as Tony and Maya are walking away a man intercepts them', 'begin': 0, 'score': 0.2, 'magnitude': 0.2}]","{'score': 0.2, 'magnitude': 0.2}","[{'salience': 0.66436374, 'meta': {u'mid': u'/m/05d2fpv'}, 'type': u'OTHER', 'name': u'Tony', 'mentions': [u'Tony']}, {'salience': 0.19843619, 'meta': {}, 'type': u'PERSON', 'name': u'Maya', 'mentions': [u'Maya']}, {'salience': 0.13720009, 'meta': {}, 'type': u'PERSON', 'name': u'man', 'mentions': [u'man']}]","[{'index': 5, 'begin': 0, 'pos': u'ADP', 'label': u'MARK', 'content': u'as', 'lemma': u'as'}, {'index': 5, 'begin': 3, 'pos': u'NOUN', 'label': u'NSUBJ', 'content': u'Tony', 'lemma': u'Tony'}, {'index': 1, 'begin': 8, 'pos': u'CONJ', 'label': u'CC', 'content': u'and', 'lemma': u'and'}, {'index': 1, 'begin': 12, 'pos': u'NOUN', 'label': u'CONJ', 'content': u'Maya', 'lemma': u'Maya'}, {'index': 5, 'begin': 17, 'pos': u'VERB', 'label': u'AUX', 'content': u'are', 'lemma': u'be'}, {'index': 9, 'begin': 21, 'pos': u'VERB', 'label': u'ADVCL', 'content': u'walking', 'lemma': u'walk'}, {'index': 5, 'begin': 29, 'pos': u'ADV', 'label': u'ADVMOD', 'content': u'away', 'lemma': u'away'}, {'index': 8, 'begin': 34, 'pos': u'DET', 'label': u'DET', 'content': u'a', 'lemma': u'a'}, {'index': 9, 'begin': 36, 'pos': u'NOUN', 'label': u'NSUBJ', 'content': u'man', 'lemma': u'man'}, {'index': 9, 'begin': 40, 'pos': u'VERB', 'label': u'ROOT', 'content': u'intercepts', 'lemma': u'intercept'}, {'index': 9, 'begin': 51, 'pos': u'PRON', 'label': u'DOBJ', 'content': u'them', 'lemma': u'them'}]"
19,Ho Yinsen,"Mr. Stark, Ho Yinsen.","[{'content': u'Mr. Stark, Ho Yinsen.', 'begin': 0, 'score': 0.3, 'magnitude': 0.3}]","{'score': 0.3, 'magnitude': 0.3}","[{'salience': 0.9530814, 'meta': {u'mid': u'/m/0hnws', u'wikipedia_url': u'http://en.wikipedia.org/wiki/Iron_Man'}, 'type': u'PERSON', 'name': u'Stark', 'mentions': [u'Stark', u'Mr.']}, {'salience': 0.04691856, 'meta': {u'mid': u'/m/043jlt3', u'wikipedia_url': u'http://en.wikipedia.org/wiki/Ho_Yinsen'}, 'type': u'PERSON', 'name': u'Ho Yinsen', 'mentions': [u'Ho Yinsen']}]","[{'index': 1, 'begin': 0, 'pos': u'NOUN', 'label': u'TITLE', 'content': u'Mr.', 'lemma': u'Mr.'}, {'index': 1, 'begin': 4, 'pos': u'NOUN', 'label': u'ROOT', 'content': u'Stark', 'lemma': u'Stark'}, {'index': 1, 'begin': 9, 'pos': u'PUNCT', 'label': u'P', 'content': u',', 'lemma': u','}, {'index': 4, 'begin': 11, 'pos': u'NOUN', 'label': u'NN', 'content': u'Ho', 'lemma': u'Ho'}, {'index': 1, 'begin': 14, 'pos': u'NOUN', 'label': u'APPOS', 'content': u'Yinsen', 'lemma': u'Yinsen'}, {'index': 1, 'begin': 20, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}]"
20,Tony Stark,"Oh, I finally met a man called Ho.","[{'content': u'Oh, I finally met a man called Ho.', 'begin': 0, 'score': 0.4, 'magnitude': 0.4}]","{'score': 0.4, 'magnitude': 0.4}","[{'salience': 0.67200893, 'meta': {}, 'type': u'PERSON', 'name': u'man', 'mentions': [u'man']}, {'salience': 0.32799107, 'meta': {u'mid': u'/m/09z2q5', u'wikipedia_url': u'http://en.wikipedia.org/wiki/Heterotopic_ossification'}, 'type': u'PERSON', 'name': u'Ho', 'mentions': [u'Ho']}]","[{'index': 4, 'begin': 0, 'pos': u'X', 'label': u'DISCOURSE', 'content': u'Oh', 'lemma': u'Oh'}, {'index': 4, 'begin': 2, 'pos': u'PUNCT', 'label': u'P', 'content': u',', 'lemma': u','}, {'index': 4, 'begin': 4, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'I', 'lemma': u'I'}, {'index': 4, 'begin': 6, 'pos': u'ADV', 'label': u'ADVMOD', 'content': u'finally', 'lemma': u'finally'}, {'index': 4, 'begin': 14, 'pos': u'VERB', 'label': u'ROOT', 'content': u'met', 'lemma': u'meet'}, {'index': 6, 'begin': 18, 'pos': u'DET', 'label': u'DET', 'content': u'a', 'lemma': u'a'}, {'index': 4, 'begin': 20, 'pos': u'NOUN', 'label': u'DOBJ', 'content': u'man', 'lemma': u'man'}, {'index': 6, 'begin': 24, 'pos': u'VERB', 'label': u'VMOD', 'content': u'called', 'lemma': u'call'}, {'index': 7, 'begin': 31, 'pos': u'NOUN', 'label': u'ATTR', 'content': u'Ho', 'lemma': u'Ho'}, {'index': 4, 'begin': 33, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}]"
21,narrator,Tony and Yinsen shake hands; Tony turns to Maya,"[{'content': u'Tony and Yinsen shake hands; Tony turns to Maya', 'begin': 0, 'score': 0.1, 'magnitude': 0.1}]","{'score': 0.1, 'magnitude': 0.1}","[{'salience': 0.42392868, 'meta': {u'mid': u'/m/0hnws', u'wikipedia_url': u'http://en.wikipedia.org/wiki/Iron_Man'}, 'type': u'OTHER', 'name': u'Tony', 'mentions': [u'Tony', u'Tony']}, {'salience': 0.2644388, 'meta': {}, 'type': u'OTHER', 'name': u'hands', 'mentions': [u'hands']}, {'salience': 0.23458663, 'meta': {u'mid': u'/m/043jlt3', u'wikipedia_url': u'http://en.wikipedia.org/wiki/Ho_Yinsen'}, 'type': u'PERSON', 'name': u'Yinsen', 'mentions': [u'Yinsen']}, {'salience': 0.07704587, 'meta': {}, 'type': u'PERSON', 'name': u'Maya', 'mentions': [u'Maya']}]","[{'index': 3, 'begin': 0, 'pos': u'NOUN', 'label': u'NSUBJ', 'content': u'Tony', 'lemma': u'Tony'}, {'index': 0, 'begin': 5, 'pos': u'CONJ', 'label': u'CC', 'content': u'and', 'lemma': u'and'}, {'index': 0, 'begin': 9, 'pos': u'NOUN', 'label': u'CONJ', 'content': u'Yinsen', 'lemma': u'Yinsen'}, {'index': 3, 'begin': 16, 'pos': u'VERB', 'label': u'ROOT', 'content': u'shake', 'lemma': u'shake'}, {'index': 3, 'begin': 22, 'pos': u'NOUN', 'label': u'DOBJ', 'content': u'hands', 'lemma': u'hand'}, {'index': 3, 'begin': 27, 'pos': u'PUNCT', 'label': u'P', 'content': u';', 'lemma': u';'}, {'index': 7, 'begin': 29, 'pos': u'NOUN', 'label': u'NSUBJ', 'content': u'Tony', 'lemma': u'Tony'}, {'index': 3, 'begin': 34, 'pos': u'VERB', 'label': u'PARATAXIS', 'content': u'turns', 'lemma': u'turn'}, {'index': 7, 'begin': 40, 'pos': u'ADP', 'label': u'PREP', 'content': u'to', 'lemma': u'to'}, {'index': 8, 'begin': 43, 'pos': u'NOUN', 'label': u'POBJ', 'content': u'Maya', 'lemma': u'Maya'}]"
22,Tony Stark,Come here.,"[{'content': u'Come here.', 'begin': 0, 'score': 0.2, 'magnitude': 0.2}]","{'score': 0.2, 'magnitude': 0.2}",[],"[{'index': 0, 'begin': 0, 'pos': u'VERB', 'label': u'ROOT', 'content': u'Come', 'lemma': u'Come'}, {'index': 0, 'begin': 5, 'pos': u'ADV', 'label': u'ADVMOD', 'content': u'here', 'lemma': u'here'}, {'index': 0, 'begin': 9, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}]"
23,Ho Yinsen,"I would like to introduce you to our guest, Dr. Wu.","[{'content': u'I would like to introduce you to our guest, Dr. Wu.', 'begin': 0, 'score': 0.4, 'magnitude': 0.4}]","{'score': 0.4, 'magnitude': 0.4}","[{'salience': 1, 'meta': {}, 'type': u'PERSON', 'name': u'Wu', 'mentions': [u'guest', u'Wu', u'Dr.']}]","[{'index': 2, 'begin': 0, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'I', 'lemma': u'I'}, {'index': 2, 'begin': 2, 'pos': u'VERB', 'label': u'AUX', 'content': u'would', 'lemma': u'would'}, {'index': 2, 'begin': 8, 'pos': u'VERB', 'label': u'ROOT', 'content': u'like', 'lemma': u'like'}, {'index': 4, 'begin': 13, 'pos': u'PRT', 'label': u'AUX', 'content': u'to', 'lemma': u'to'}, {'index': 2, 'begin': 16, 'pos': u'VERB', 'label': u'XCOMP', 'content': u'introduce', 'lemma': u'introduce'}, {'index': 4, 'begin': 26, 'pos': u'PRON', 'label': u'DOBJ', 'content': u'you', 'lemma': u'you'}, {'index': 4, 'begin': 30, 'pos': u'ADP', 'label': u'PREP', 'content': u'to', 'lemma': u'to'}, {'index': 8, 'begin': 33, 'pos': u'PRON', 'label': u'POSS', 'content': u'our', 'lemma': u'our'}, {'index': 6, 'begin': 37, 'pos': u'NOUN', 'label': u'POBJ', 'content': u'guest', 'lemma': u'guest'}, {'index': 8, 'begin': 42, 'pos': u'PUNCT', 'label': u'P', 'content': u',', 'lemma': u','}, {'index': 11, 'begin': 44, 'pos': u'NOUN', 'label': u'TITLE', 'content': u'Dr.', 'lemma': u'Dr.'}, {'index': 8, 'begin': 48, 'pos': u'NOUN', 'label': u'APPOS', 'content': u'Wu', 'lemma': u'Wu'}, {'index': 2, 'begin': 50, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}]"
24,narrator,Yinsen moves them towards Wu,"[{'content': u'Yinsen moves them towards Wu', 'begin': 0, 'score': 0.1, 'magnitude': 0.1}]","{'score': 0.1, 'magnitude': 0.1}","[{'salience': 0.83758366, 'meta': {}, 'type': u'PERSON', 'name': u'Yinsen', 'mentions': [u'Yinsen']}, {'salience': 0.16241634, 'meta': {}, 'type': u'LOCATION', 'name': u'Wu', 'mentions': [u'Wu']}]","[{'index': 1, 'begin': 0, 'pos': u'NOUN', 'label': u'NSUBJ', 'content': u'Yinsen', 'lemma': u'Yinsen'}, {'index': 1, 'begin': 7, 'pos': u'VERB', 'label': u'ROOT', 'content': u'moves', 'lemma': u'move'}, {'index': 1, 'begin': 13, 'pos': u'PRON', 'label': u'DOBJ', 'content': u'them', 'lemma': u'them'}, {'index': 1, 'begin': 18, 'pos': u'ADP', 'label': u'PREP', 'content': u'towards', 'lemma': u'towards'}, {'index': 3, 'begin': 26, 'pos': u'NOUN', 'label': u'POBJ', 'content': u'Wu', 'lemma': u'Wu'}]"
25,Tony Stark,"[to Wu] Oh, this guy.","[{'content': u'[to Wu] Oh, this guy.', 'begin': 0, 'score': 0.1, 'magnitude': 0.1}]","{'score': 0.1, 'magnitude': 0.1}","[{'salience': 0.57854074, 'meta': {u'mid': u'/m/0827v', u'wikipedia_url': u'http://en.wikipedia.org/wiki/Wu-Tang_Clan'}, 'type': u'PERSON', 'name': u'Wu', 'mentions': [u'Wu']}, {'salience': 0.42145923, 'meta': {}, 'type': u'PERSON', 'name': u'guy', 'mentions': [u'guy']}]","[{'index': 1, 'begin': 0, 'pos': u'PUNCT', 'label': u'P', 'content': u'[', 'lemma': u'['}, {'index': 1, 'begin': 1, 'pos': u'ADP', 'label': u'ROOT', 'content': u'to', 'lemma': u'to'}, {'index': 1, 'begin': 4, 'pos': u'NOUN', 'label': u'POBJ', 'content': u'Wu', 'lemma': u'Wu'}, {'index': 1, 'begin': 6, 'pos': u'PUNCT', 'label': u'P', 'content': u']', 'lemma': u']'}, {'index': 1, 'begin': 8, 'pos': u'X', 'label': u'DISCOURSE', 'content': u'Oh', 'lemma': u'Oh'}, {'index': 1, 'begin': 10, 'pos': u'PUNCT', 'label': u'P', 'content': u',', 'lemma': u','}, {'index': 7, 'begin': 12, 'pos': u'DET', 'label': u'DET', 'content': u'this', 'lemma': u'this'}, {'index': 1, 'begin': 17, 'pos': u'NOUN', 'label': u'POBJ', 'content': u'guy', 'lemma': u'guy'}, {'index': 1, 'begin': 20, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}]"
26,Dr. Wu,Mr. Stark.,"[{'content': u'Mr. Stark.', 'begin': 0, 'score': 0.2, 'magnitude': 0.2}]","{'score': 0.2, 'magnitude': 0.2}","[{'salience': 1, 'meta': {}, 'type': u'PERSON', 'name': u'Stark', 'mentions': [u'Stark', u'Mr.']}]","[{'index': 1, 'begin': 0, 'pos': u'NOUN', 'label': u'TITLE', 'content': u'Mr.', 'lemma': u'Mr.'}, {'index': 1, 'begin': 4, 'pos': u'NOUN', 'label': u'ROOT', 'content': u'Stark', 'lemma': u'Stark'}, {'index': 1, 'begin': 9, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}]"
27,Tony Stark,Hey.,"[{'content': u'Hey.', 'begin': 0, 'score': 0, 'magnitude': 0}]","{'score': 0, 'magnitude': 0}",[],"[{'index': 0, 'begin': 0, 'pos': u'X', 'label': u'ROOT', 'content': u'Hey', 'lemma': u'Hey'}, {'index': 0, 'begin': 3, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}]"
28,narrator,Stark and Wu shake hands,"[{'content': u'Stark and Wu shake hands', 'begin': 0, 'score': 0.2, 'magnitude': 0.2}]","{'score': 0.2, 'magnitude': 0.2}","[{'salience': 0.5907397, 'meta': {}, 'type': u'PERSON', 'name': u'Stark', 'mentions': [u'Stark']}, {'salience': 0.20549764, 'meta': {}, 'type': u'PERSON', 'name': u'Wu', 'mentions': [u'Wu']}, {'salience': 0.20376265, 'meta': {}, 'type': u'OTHER', 'name': u'hands', 'mentions': [u'hands']}]","[{'index': 3, 'begin': 0, 'pos': u'NOUN', 'label': u'NSUBJ', 'content': u'Stark', 'lemma': u'Stark'}, {'index': 0, 'begin': 6, 'pos': u'CONJ', 'label': u'CC', 'content': u'and', 'lemma': u'and'}, {'index': 0, 'begin': 10, 'pos': u'NOUN', 'label': u'CONJ', 'content': u'Wu', 'lemma': u'Wu'}, {'index': 3, 'begin': 13, 'pos': u'VERB', 'label': u'ROOT', 'content': u'shake', 'lemma': u'shake'}, {'index': 3, 'begin': 19, 'pos': u'NOUN', 'label': u'DOBJ', 'content': u'hands', 'lemma': u'hand'}]"
