,speaker,dialogue,sentences,sentiment,entities,tokens
10,Eric,"You think your daughter is sick, Mr. Grey?","[{'content': u'You think your daughter is sick, Mr. Grey?', 'begin': 0, 'score': -0.4, 'magnitude': 0.4}]","{'score': -0.4, 'magnitude': 0.4}","[{'salience': 0.55897254, 'meta': {u'mid': u'/m/0v1jv1s'}, 'type': u'PERSON', 'name': u'Grey', 'mentions': [u'Grey', u'Mr.']}, {'salience': 0.44102746, 'meta': {}, 'type': u'PERSON', 'name': u'daughter', 'mentions': [u'daughter']}]","[{'index': 1, 'begin': 0, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'You', 'lemma': u'You'}, {'index': 1, 'begin': 4, 'pos': u'VERB', 'label': u'ROOT', 'content': u'think', 'lemma': u'think'}, {'index': 3, 'begin': 10, 'pos': u'PRON', 'label': u'POSS', 'content': u'your', 'lemma': u'your'}, {'index': 4, 'begin': 15, 'pos': u'NOUN', 'label': u'NSUBJ', 'content': u'daughter', 'lemma': u'daughter'}, {'index': 1, 'begin': 24, 'pos': u'VERB', 'label': u'CCOMP', 'content': u'is', 'lemma': u'be'}, {'index': 4, 'begin': 27, 'pos': u'ADJ', 'label': u'ACOMP', 'content': u'sick', 'lemma': u'sick'}, {'index': 4, 'begin': 31, 'pos': u'PUNCT', 'label': u'P', 'content': u',', 'lemma': u','}, {'index': 8, 'begin': 33, 'pos': u'NOUN', 'label': u'TITLE', 'content': u'Mr.', 'lemma': u'Mr.'}, {'index': 4, 'begin': 37, 'pos': u'NOUN', 'label': u'ATTR', 'content': u'Grey', 'lemma': u'Grey'}, {'index': 1, 'begin': 41, 'pos': u'PUNCT', 'label': u'P', 'content': u'?', 'lemma': u'?'}]"
11,Charles,Perhaps it would be best if we were to speak to her. Alone.,"[{'content': u'Perhaps it would be best if we were to speak to her.', 'begin': 0, 'score': 0.1, 'magnitude': 0.1}, {'content': u'Alone.', 'begin': 53, 'score': 0.3, 'magnitude': 0.3}]","{'score': 0.2, 'magnitude': 0.5}",[],"[{'index': 3, 'begin': 0, 'pos': u'ADV', 'label': u'ADVMOD', 'content': u'Perhaps', 'lemma': u'Perhaps'}, {'index': 3, 'begin': 8, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'it', 'lemma': u'it'}, {'index': 3, 'begin': 11, 'pos': u'VERB', 'label': u'AUX', 'content': u'would', 'lemma': u'would'}, {'index': 3, 'begin': 17, 'pos': u'VERB', 'label': u'ROOT', 'content': u'be', 'lemma': u'be'}, {'index': 3, 'begin': 20, 'pos': u'ADJ', 'label': u'ACOMP', 'content': u'best', 'lemma': u'good'}, {'index': 7, 'begin': 25, 'pos': u'ADP', 'label': u'MARK', 'content': u'if', 'lemma': u'if'}, {'index': 7, 'begin': 28, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'we', 'lemma': u'we'}, {'index': 3, 'begin': 31, 'pos': u'VERB', 'label': u'ADVCL', 'content': u'were', 'lemma': u'be'}, {'index': 9, 'begin': 36, 'pos': u'PRT', 'label': u'AUX', 'content': u'to', 'lemma': u'to'}, {'index': 7, 'begin': 39, 'pos': u'VERB', 'label': u'XCOMP', 'content': u'speak', 'lemma': u'speak'}, {'index': 9, 'begin': 45, 'pos': u'ADP', 'label': u'PREP', 'content': u'to', 'lemma': u'to'}, {'index': 10, 'begin': 48, 'pos': u'PRON', 'label': u'POBJ', 'content': u'her', 'lemma': u'her'}, {'index': 3, 'begin': 51, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}, {'index': 13, 'begin': 53, 'pos': u'ADJ', 'label': u'ROOT', 'content': u'Alone', 'lemma': u'Alone'}, {'index': 13, 'begin': 58, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}]"
12,Mrs. Grey,"Of course. Jean, can you come down, dear?","[{'content': u'Of course.', 'begin': 0, 'score': 0.1, 'magnitude': 0.1}, {'content': u'Jean, can you come down, dear?', 'begin': 11, 'score': -0.1, 'magnitude': 0.1}]","{'score': 0, 'magnitude': 0.3}","[{'salience': 0.8434276, 'meta': {}, 'type': u'OTHER', 'name': u'course', 'mentions': [u'course']}, {'salience': 0.15657239, 'meta': {u'mid': u'/m/03bb86'}, 'type': u'PERSON', 'name': u'Jean', 'mentions': [u'Jean']}]","[{'index': 1, 'begin': 0, 'pos': u'ADV', 'label': u'ADVMOD', 'content': u'Of', 'lemma': u'Of'}, {'index': 1, 'begin': 3, 'pos': u'ADV', 'label': u'ROOT', 'content': u'course', 'lemma': u'course'}, {'index': 1, 'begin': 9, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}, {'index': 7, 'begin': 11, 'pos': u'NOUN', 'label': u'NSUBJ', 'content': u'Jean', 'lemma': u'Jean'}, {'index': 7, 'begin': 15, 'pos': u'PUNCT', 'label': u'P', 'content': u',', 'lemma': u','}, {'index': 7, 'begin': 17, 'pos': u'VERB', 'label': u'AUX', 'content': u'can', 'lemma': u'can'}, {'index': 7, 'begin': 21, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'you', 'lemma': u'you'}, {'index': 7, 'begin': 25, 'pos': u'VERB', 'label': u'ROOT', 'content': u'come', 'lemma': u'come'}, {'index': 7, 'begin': 30, 'pos': u'PRT', 'label': u'PRT', 'content': u'down', 'lemma': u'down'}, {'index': 7, 'begin': 34, 'pos': u'PUNCT', 'label': u'P', 'content': u',', 'lemma': u','}, {'index': 7, 'begin': 36, 'pos': u'ADJ', 'label': u'ACOMP', 'content': u'dear', 'lemma': u'dear'}, {'index': 7, 'begin': 40, 'pos': u'PUNCT', 'label': u'P', 'content': u'?', 'lemma': u'?'}]"
13,Mr. Grey,"We'll leave you, then.","[{'content': u""We'll leave you, then."", 'begin': 0, 'score': 0, 'magnitude': 0}]","{'score': 0, 'magnitude': 0}",[],"[{'index': 2, 'begin': 0, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'We', 'lemma': u'We'}, {'index': 2, 'begin': 2, 'pos': u'VERB', 'label': u'AUX', 'content': u""'ll"", 'lemma': u'will'}, {'index': 2, 'begin': 6, 'pos': u'VERB', 'label': u'ROOT', 'content': u'leave', 'lemma': u'leave'}, {'index': 2, 'begin': 12, 'pos': u'PRON', 'label': u'DOBJ', 'content': u'you', 'lemma': u'you'}, {'index': 2, 'begin': 15, 'pos': u'PUNCT', 'label': u'P', 'content': u',', 'lemma': u','}, {'index': 2, 'begin': 17, 'pos': u'ADV', 'label': u'ADVMOD', 'content': u'then', 'lemma': u'then'}, {'index': 2, 'begin': 21, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}]"
14,Charles,"It's very rude to read my thoughts, or Mr. Lensherr's, without our permission.","[{'content': u""It's very rude to read my thoughts, or Mr. Lensherr's, without our permission."", 'begin': 0, 'score': -0.8, 'magnitude': 0.8}]","{'score': -0.8, 'magnitude': 0.8}","[{'salience': 0.47777689, 'meta': {}, 'type': u'PERSON', 'name': u'Lensherr', 'mentions': [u'Lensherr', u'Mr.']}, {'salience': 0.407296, 'meta': {}, 'type': u'OTHER', 'name': u'thoughts', 'mentions': [u'thoughts']}, {'salience': 0.114927106, 'meta': {}, 'type': u'OTHER', 'name': u'permission', 'mentions': [u'permission']}]","[{'index': 1, 'begin': 0, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'It', 'lemma': u'It'}, {'index': 1, 'begin': 2, 'pos': u'VERB', 'label': u'ROOT', 'content': u""'s"", 'lemma': u'be'}, {'index': 3, 'begin': 5, 'pos': u'ADV', 'label': u'ADVMOD', 'content': u'very', 'lemma': u'very'}, {'index': 1, 'begin': 10, 'pos': u'ADJ', 'label': u'ACOMP', 'content': u'rude', 'lemma': u'rude'}, {'index': 5, 'begin': 15, 'pos': u'PRT', 'label': u'AUX', 'content': u'to', 'lemma': u'to'}, {'index': 1, 'begin': 18, 'pos': u'VERB', 'label': u'XCOMP', 'content': u'read', 'lemma': u'read'}, {'index': 7, 'begin': 23, 'pos': u'PRON', 'label': u'POSS', 'content': u'my', 'lemma': u'my'}, {'index': 5, 'begin': 26, 'pos': u'NOUN', 'label': u'DOBJ', 'content': u'thoughts', 'lemma': u'thought'}, {'index': 7, 'begin': 34, 'pos': u'PUNCT', 'label': u'P', 'content': u',', 'lemma': u','}, {'index': 7, 'begin': 36, 'pos': u'CONJ', 'label': u'CC', 'content': u'or', 'lemma': u'or'}, {'index': 11, 'begin': 39, 'pos': u'NOUN', 'label': u'TITLE', 'content': u'Mr.', 'lemma': u'Mr.'}, {'index': 7, 'begin': 43, 'pos': u'NOUN', 'label': u'CONJ', 'content': u'Lensherr', 'lemma': u'Lensherr'}, {'index': 11, 'begin': 51, 'pos': u'PRT', 'label': u'PS', 'content': u""'s"", 'lemma': u""'s""}, {'index': 5, 'begin': 53, 'pos': u'PUNCT', 'label': u'P', 'content': u',', 'lemma': u','}, {'index': 5, 'begin': 55, 'pos': u'ADP', 'label': u'PREP', 'content': u'without', 'lemma': u'without'}, {'index': 16, 'begin': 63, 'pos': u'PRON', 'label': u'POSS', 'content': u'our', 'lemma': u'our'}, {'index': 14, 'begin': 67, 'pos': u'NOUN', 'label': u'POBJ', 'content': u'permission', 'lemma': u'permission'}, {'index': 1, 'begin': 77, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}]"
15,Eric,"Did you think you were the only one of your kind, young lady?","[{'content': u'Did you think you were the only one of your kind, young lady?', 'begin': 0, 'score': -0.3, 'magnitude': 0.3}]","{'score': -0.3, 'magnitude': 0.3}","[{'salience': 0.95134866, 'meta': {}, 'type': u'PERSON', 'name': u'lady', 'mentions': [u'one', u'lady']}, {'salience': 0.04865132, 'meta': {}, 'type': u'OTHER', 'name': u'kind', 'mentions': [u'kind']}]","[{'index': 2, 'begin': 0, 'pos': u'VERB', 'label': u'AUX', 'content': u'Did', 'lemma': u'do'}, {'index': 2, 'begin': 4, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'you', 'lemma': u'you'}, {'index': 2, 'begin': 8, 'pos': u'VERB', 'label': u'ROOT', 'content': u'think', 'lemma': u'think'}, {'index': 4, 'begin': 14, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'you', 'lemma': u'you'}, {'index': 2, 'begin': 18, 'pos': u'VERB', 'label': u'CCOMP', 'content': u'were', 'lemma': u'be'}, {'index': 7, 'begin': 23, 'pos': u'DET', 'label': u'DET', 'content': u'the', 'lemma': u'the'}, {'index': 7, 'begin': 27, 'pos': u'ADV', 'label': u'ADVMOD', 'content': u'only', 'lemma': u'only'}, {'index': 4, 'begin': 32, 'pos': u'NUM', 'label': u'ATTR', 'content': u'one', 'lemma': u'one'}, {'index': 7, 'begin': 36, 'pos': u'ADP', 'label': u'PREP', 'content': u'of', 'lemma': u'of'}, {'index': 10, 'begin': 39, 'pos': u'PRON', 'label': u'POSS', 'content': u'your', 'lemma': u'your'}, {'index': 8, 'begin': 44, 'pos': u'NOUN', 'label': u'POBJ', 'content': u'kind', 'lemma': u'kind'}, {'index': 7, 'begin': 48, 'pos': u'PUNCT', 'label': u'P', 'content': u',', 'lemma': u','}, {'index': 13, 'begin': 50, 'pos': u'ADJ', 'label': u'AMOD', 'content': u'young', 'lemma': u'young'}, {'index': 7, 'begin': 56, 'pos': u'NOUN', 'label': u'APPOS', 'content': u'lady', 'lemma': u'lady'}, {'index': 2, 'begin': 60, 'pos': u'PUNCT', 'label': u'P', 'content': u'?', 'lemma': u'?'}]"
16,Charles,"We're mutants, Jean. We're like you.","[{'content': u""We're mutants, Jean."", 'begin': 0, 'score': 0.3, 'magnitude': 0.3}, {'content': u""We're like you."", 'begin': 21, 'score': 0.2, 'magnitude': 0.2}]","{'score': 0.2, 'magnitude': 0.5}","[{'salience': 0.9153505, 'meta': {}, 'type': u'PERSON', 'name': u'mutants', 'mentions': [u'mutants']}, {'salience': 0.084649496, 'meta': {u'mid': u'/m/0470s', u'wikipedia_url': u'http://en.wikipedia.org/wiki/Jean_Grey'}, 'type': u'PERSON', 'name': u'Jean', 'mentions': [u'Jean']}]","[{'index': 1, 'begin': 0, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'We', 'lemma': u'We'}, {'index': 1, 'begin': 2, 'pos': u'VERB', 'label': u'ROOT', 'content': u""'re"", 'lemma': u'be'}, {'index': 1, 'begin': 6, 'pos': u'NOUN', 'label': u'ATTR', 'content': u'mutants', 'lemma': u'mutant'}, {'index': 2, 'begin': 13, 'pos': u'PUNCT', 'label': u'P', 'content': u',', 'lemma': u','}, {'index': 2, 'begin': 15, 'pos': u'NOUN', 'label': u'APPOS', 'content': u'Jean', 'lemma': u'Jean'}, {'index': 1, 'begin': 19, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}, {'index': 7, 'begin': 21, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'We', 'lemma': u'We'}, {'index': 7, 'begin': 23, 'pos': u'VERB', 'label': u'ROOT', 'content': u""'re"", 'lemma': u'be'}, {'index': 7, 'begin': 27, 'pos': u'ADP', 'label': u'PREP', 'content': u'like', 'lemma': u'like'}, {'index': 8, 'begin': 32, 'pos': u'PRON', 'label': u'POBJ', 'content': u'you', 'lemma': u'you'}, {'index': 7, 'begin': 35, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}]"
17,Young Jean,Really? I doubt that.,"[{'content': u'Really?', 'begin': 0, 'score': -0.4, 'magnitude': 0.4}, {'content': u'I doubt that.', 'begin': 8, 'score': -0.4, 'magnitude': 0.4}]","{'score': -0.4, 'magnitude': 0.8}",[],"[{'index': 0, 'begin': 0, 'pos': u'ADV', 'label': u'ROOT', 'content': u'Really', 'lemma': u'Really'}, {'index': 0, 'begin': 6, 'pos': u'PUNCT', 'label': u'P', 'content': u'?', 'lemma': u'?'}, {'index': 3, 'begin': 8, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'I', 'lemma': u'I'}, {'index': 3, 'begin': 10, 'pos': u'VERB', 'label': u'ROOT', 'content': u'doubt', 'lemma': u'doubt'}, {'index': 3, 'begin': 16, 'pos': u'DET', 'label': u'DOBJ', 'content': u'that', 'lemma': u'that'}, {'index': 3, 'begin': 20, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}]"
18,Eric,"Oh, Charles. I like this one.","[{'content': u'Oh, Charles.', 'begin': 0, 'score': 0.2, 'magnitude': 0.2}, {'content': u'I like this one.', 'begin': 13, 'score': 0.6, 'magnitude': 0.6}]","{'score': 0.4, 'magnitude': 0.9}","[{'salience': 1, 'meta': {u'mid': u'/m/05d38xs'}, 'type': u'PERSON', 'name': u'Charles', 'mentions': [u'Charles']}]","[{'index': 2, 'begin': 0, 'pos': u'X', 'label': u'DISCOURSE', 'content': u'Oh', 'lemma': u'Oh'}, {'index': 2, 'begin': 2, 'pos': u'PUNCT', 'label': u'P', 'content': u',', 'lemma': u','}, {'index': 2, 'begin': 4, 'pos': u'NOUN', 'label': u'ROOT', 'content': u'Charles', 'lemma': u'Charles'}, {'index': 2, 'begin': 11, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}, {'index': 5, 'begin': 13, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'I', 'lemma': u'I'}, {'index': 5, 'begin': 15, 'pos': u'VERB', 'label': u'ROOT', 'content': u'like', 'lemma': u'like'}, {'index': 7, 'begin': 20, 'pos': u'DET', 'label': u'DET', 'content': u'this', 'lemma': u'this'}, {'index': 5, 'begin': 25, 'pos': u'NUM', 'label': u'DOBJ', 'content': u'one', 'lemma': u'one'}, {'index': 5, 'begin': 28, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}]"
19,Charles,"You have more power than you can imagine, Jean. The question is, will you control that power? Or let it control you?","[{'content': u'You have more power than you can imagine, Jean.', 'begin': 0, 'score': 0.2, 'magnitude': 0.2}, {'content': u'The question is, will you control that power?', 'begin': 48, 'score': -0.1, 'magnitude': 0.1}, {'content': u'Or let it control you?', 'begin': 94, 'score': -0.2, 'magnitude': 0.2}]","{'score': 0, 'magnitude': 0.7}","[{'salience': 0.85320723, 'meta': {}, 'type': u'OTHER', 'name': u'power', 'mentions': [u'power', u'power']}, {'salience': 0.0739685, 'meta': {}, 'type': u'OTHER', 'name': u'question', 'mentions': [u'question']}, {'salience': 0.072824255, 'meta': {u'mid': u'/m/03bb86'}, 'type': u'PERSON', 'name': u'Jean', 'mentions': [u'Jean']}]","[{'index': 1, 'begin': 0, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'You', 'lemma': u'You'}, {'index': 1, 'begin': 4, 'pos': u'VERB', 'label': u'ROOT', 'content': u'have', 'lemma': u'have'}, {'index': 3, 'begin': 9, 'pos': u'ADJ', 'label': u'AMOD', 'content': u'more', 'lemma': u'more'}, {'index': 1, 'begin': 14, 'pos': u'NOUN', 'label': u'DOBJ', 'content': u'power', 'lemma': u'power'}, {'index': 7, 'begin': 20, 'pos': u'ADP', 'label': u'MARK', 'content': u'than', 'lemma': u'than'}, {'index': 7, 'begin': 25, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'you', 'lemma': u'you'}, {'index': 7, 'begin': 29, 'pos': u'VERB', 'label': u'AUX', 'content': u'can', 'lemma': u'can'}, {'index': 3, 'begin': 33, 'pos': u'VERB', 'label': u'ADVCL', 'content': u'imagine', 'lemma': u'imagine'}, {'index': 1, 'begin': 40, 'pos': u'PUNCT', 'label': u'P', 'content': u',', 'lemma': u','}, {'index': 1, 'begin': 42, 'pos': u'NOUN', 'label': u'DOBJ', 'content': u'Jean', 'lemma': u'Jean'}, {'index': 1, 'begin': 46, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}, {'index': 12, 'begin': 48, 'pos': u'DET', 'label': u'DET', 'content': u'The', 'lemma': u'The'}, {'index': 13, 'begin': 52, 'pos': u'NOUN', 'label': u'NSUBJ', 'content': u'question', 'lemma': u'question'}, {'index': 13, 'begin': 61, 'pos': u'VERB', 'label': u'ROOT', 'content': u'is', 'lemma': u'be'}, {'index': 13, 'begin': 63, 'pos': u'PUNCT', 'label': u'P', 'content': u',', 'lemma': u','}, {'index': 17, 'begin': 65, 'pos': u'VERB', 'label': u'AUX', 'content': u'will', 'lemma': u'will'}, {'index': 17, 'begin': 70, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'you', 'lemma': u'you'}, {'index': 13, 'begin': 74, 'pos': u'VERB', 'label': u'DEP', 'content': u'control', 'lemma': u'control'}, {'index': 19, 'begin': 82, 'pos': u'DET', 'label': u'DET', 'content': u'that', 'lemma': u'that'}, {'index': 17, 'begin': 87, 'pos': u'NOUN', 'label': u'DOBJ', 'content': u'power', 'lemma': u'power'}, {'index': 13, 'begin': 92, 'pos': u'PUNCT', 'label': u'P', 'content': u'?', 'lemma': u'?'}, {'index': 22, 'begin': 94, 'pos': u'CONJ', 'label': u'CC', 'content': u'Or', 'lemma': u'Or'}, {'index': 22, 'begin': 97, 'pos': u'VERB', 'label': u'ROOT', 'content': u'let', 'lemma': u'let'}, {'index': 24, 'begin': 101, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'it', 'lemma': u'it'}, {'index': 22, 'begin': 104, 'pos': u'VERB', 'label': u'CCOMP', 'content': u'control', 'lemma': u'control'}, {'index': 24, 'begin': 112, 'pos': u'PRON', 'label': u'DOBJ', 'content': u'you', 'lemma': u'you'}, {'index': 22, 'begin': 115, 'pos': u'PUNCT', 'label': u'P', 'content': u'?', 'lemma': u'?'}]"
20,Mr. Worthington,"Warren? Son, is everything all right? - What's going on?","[{'content': u'Warren?', 'begin': 0, 'score': -0.1, 'magnitude': 0.1}, {'content': u'Son, is everything all right?', 'begin': 8, 'score': 0.2, 'magnitude': 0.2}, {'content': u""- What's going on?"", 'begin': 38, 'score': -0.4, 'magnitude': 0.4}]","{'score': -0.1, 'magnitude': 0.8}","[{'salience': 0.5609054, 'meta': {u'mid': u'/m/0863z', u'wikipedia_url': u'http://en.wikipedia.org/wiki/Warren,_Michigan'}, 'type': u'PERSON', 'name': u'Warren', 'mentions': [u'Warren']}, {'salience': 0.27737722, 'meta': {}, 'type': u'PERSON', 'name': u'Son', 'mentions': [u'Son']}, {'salience': 0.1617174, 'meta': {}, 'type': u'OTHER', 'name': u'everything', 'mentions': [u'everything']}]","[{'index': 0, 'begin': 0, 'pos': u'NOUN', 'label': u'ROOT', 'content': u'Warren', 'lemma': u'Warren'}, {'index': 0, 'begin': 6, 'pos': u'PUNCT', 'label': u'P', 'content': u'?', 'lemma': u'?'}, {'index': 4, 'begin': 8, 'pos': u'NOUN', 'label': u'NSUBJ', 'content': u'Son', 'lemma': u'Son'}, {'index': 4, 'begin': 11, 'pos': u'PUNCT', 'label': u'P', 'content': u',', 'lemma': u','}, {'index': 4, 'begin': 13, 'pos': u'VERB', 'label': u'ROOT', 'content': u'is', 'lemma': u'be'}, {'index': 4, 'begin': 16, 'pos': u'NOUN', 'label': u'ATTR', 'content': u'everything', 'lemma': u'everything'}, {'index': 7, 'begin': 27, 'pos': u'ADV', 'label': u'ADVMOD', 'content': u'all', 'lemma': u'all'}, {'index': 5, 'begin': 31, 'pos': u'ADJ', 'label': u'AMOD', 'content': u'right', 'lemma': u'right'}, {'index': 4, 'begin': 36, 'pos': u'PUNCT', 'label': u'P', 'content': u'?', 'lemma': u'?'}, {'index': 12, 'begin': 38, 'pos': u'PUNCT', 'label': u'P', 'content': u'-', 'lemma': u'-'}, {'index': 12, 'begin': 40, 'pos': u'PRON', 'label': u'DEP', 'content': u'What', 'lemma': u'What'}, {'index': 12, 'begin': 44, 'pos': u'VERB', 'label': u'AUX', 'content': u""'s"", 'lemma': u'be'}, {'index': 12, 'begin': 47, 'pos': u'VERB', 'label': u'ROOT', 'content': u'going', 'lemma': u'go'}, {'index': 12, 'begin': 53, 'pos': u'PRT', 'label': u'PRT', 'content': u'on', 'lemma': u'on'}, {'index': 12, 'begin': 55, 'pos': u'PUNCT', 'label': u'P', 'content': u'?', 'lemma': u'?'}]"
21,Warren,Nothing. I'll be right out.,"[{'content': u'Nothing.', 'begin': 0, 'score': -0.4, 'magnitude': 0.4}, {'content': u""I'll be right out."", 'begin': 9, 'score': 0.1, 'magnitude': 0.1}]","{'score': -0.1, 'magnitude': 0.5}","[{'salience': 1, 'meta': {}, 'type': u'OTHER', 'name': u'Nothing', 'mentions': [u'Nothing']}]","[{'index': 0, 'begin': 0, 'pos': u'NOUN', 'label': u'ROOT', 'content': u'Nothing', 'lemma': u'Nothing'}, {'index': 0, 'begin': 7, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}, {'index': 4, 'begin': 9, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'I', 'lemma': u'I'}, {'index': 4, 'begin': 10, 'pos': u'VERB', 'label': u'AUX', 'content': u""'ll"", 'lemma': u'will'}, {'index': 4, 'begin': 14, 'pos': u'VERB', 'label': u'ROOT', 'content': u'be', 'lemma': u'be'}, {'index': 6, 'begin': 17, 'pos': u'ADV', 'label': u'ADVMOD', 'content': u'right', 'lemma': u'right'}, {'index': 4, 'begin': 23, 'pos': u'ADV', 'label': u'ADVMOD', 'content': u'out', 'lemma': u'out'}, {'index': 4, 'begin': 26, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}]"
22,Mr. Worthington,Come on. You've been in there for over an hour. Open the door. Warren.,"[{'content': u'Come on.', 'begin': 0, 'score': 0.1, 'magnitude': 0.1}, {'content': u""You've been in there for over an hour."", 'begin': 9, 'score': -0.1, 'magnitude': 0.1}, {'content': u'Open the door.', 'begin': 48, 'score': 0.2, 'magnitude': 0.2}, {'content': u'Warren.', 'begin': 63, 'score': 0.2, 'magnitude': 0.2}]","{'score': 0.1, 'magnitude': 0.8}","[{'salience': 0.7170768, 'meta': {}, 'type': u'OTHER', 'name': u'door', 'mentions': [u'door']}, {'salience': 0.28292322, 'meta': {u'mid': u'/m/0863z', u'wikipedia_url': u'http://en.wikipedia.org/wiki/Warren,_Michigan'}, 'type': u'PERSON', 'name': u'Warren', 'mentions': [u'Warren']}]","[{'index': 0, 'begin': 0, 'pos': u'VERB', 'label': u'ROOT', 'content': u'Come', 'lemma': u'Come'}, {'index': 0, 'begin': 5, 'pos': u'PRT', 'label': u'PRT', 'content': u'on', 'lemma': u'on'}, {'index': 0, 'begin': 7, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}, {'index': 5, 'begin': 9, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'You', 'lemma': u'You'}, {'index': 5, 'begin': 12, 'pos': u'VERB', 'label': u'AUX', 'content': u""'ve"", 'lemma': u'have'}, {'index': 5, 'begin': 16, 'pos': u'VERB', 'label': u'ROOT', 'content': u'been', 'lemma': u'be'}, {'index': 5, 'begin': 21, 'pos': u'ADP', 'label': u'PREP', 'content': u'in', 'lemma': u'in'}, {'index': 6, 'begin': 24, 'pos': u'ADV', 'label': u'POBJ', 'content': u'there', 'lemma': u'there'}, {'index': 5, 'begin': 30, 'pos': u'ADP', 'label': u'PREP', 'content': u'for', 'lemma': u'for'}, {'index': 10, 'begin': 34, 'pos': u'ADP', 'label': u'QUANTMOD', 'content': u'over', 'lemma': u'over'}, {'index': 11, 'begin': 39, 'pos': u'DET', 'label': u'NUM', 'content': u'an', 'lemma': u'an'}, {'index': 8, 'begin': 42, 'pos': u'NOUN', 'label': u'POBJ', 'content': u'hour', 'lemma': u'hour'}, {'index': 5, 'begin': 46, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}, {'index': 13, 'begin': 48, 'pos': u'VERB', 'label': u'ROOT', 'content': u'Open', 'lemma': u'Open'}, {'index': 15, 'begin': 53, 'pos': u'DET', 'label': u'DET', 'content': u'the', 'lemma': u'the'}, {'index': 13, 'begin': 57, 'pos': u'NOUN', 'label': u'DOBJ', 'content': u'door', 'lemma': u'door'}, {'index': 13, 'begin': 61, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}, {'index': 17, 'begin': 63, 'pos': u'NOUN', 'label': u'ROOT', 'content': u'Warren', 'lemma': u'Warren'}, {'index': 17, 'begin': 69, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}]"
23,Warren,One second!,"[{'content': u'One second!', 'begin': 0, 'score': 0.2, 'magnitude': 0.2}]","{'score': 0.2, 'magnitude': 0.2}","[{'salience': 1, 'meta': {}, 'type': u'OTHER', 'name': u'second', 'mentions': [u'second']}]","[{'index': 1, 'begin': 0, 'pos': u'NUM', 'label': u'NUM', 'content': u'One', 'lemma': u'One'}, {'index': 1, 'begin': 4, 'pos': u'NOUN', 'label': u'ROOT', 'content': u'second', 'lemma': u'second'}, {'index': 1, 'begin': 10, 'pos': u'PUNCT', 'label': u'P', 'content': u'!', 'lemma': u'!'}]"
