,speaker,dialogue,sentences,sentiment,entities,tokens
658,Thing,Sure is a lot of junk up here... What gives? This place ain't normal.,"[{'content': u'Sure is a lot of junk up here...', 'begin': 0, 'score': -0.2, 'magnitude': 0.2}, {'content': u'What gives?', 'begin': 33, 'score': -0.4, 'magnitude': 0.4}, {'content': u""This place ain't normal."", 'begin': 45, 'score': -0.2, 'magnitude': 0.2}]","{'score': -0.3, 'magnitude': 0.9}","[{'salience': 0.599064, 'meta': {}, 'type': u'OTHER', 'name': u'lot', 'mentions': [u'lot']}, {'salience': 0.33728296, 'meta': {}, 'type': u'OTHER', 'name': u'junk', 'mentions': [u'junk']}, {'salience': 0.06365307, 'meta': {}, 'type': u'OTHER', 'name': u'place', 'mentions': [u'place']}]","[{'index': 1, 'begin': 0, 'pos': u'ADV', 'label': u'ADVMOD', 'content': u'Sure', 'lemma': u'Sure'}, {'index': 1, 'begin': 5, 'pos': u'VERB', 'label': u'ROOT', 'content': u'is', 'lemma': u'be'}, {'index': 3, 'begin': 8, 'pos': u'DET', 'label': u'DET', 'content': u'a', 'lemma': u'a'}, {'index': 1, 'begin': 10, 'pos': u'NOUN', 'label': u'NSUBJ', 'content': u'lot', 'lemma': u'lot'}, {'index': 3, 'begin': 14, 'pos': u'ADP', 'label': u'PREP', 'content': u'of', 'lemma': u'of'}, {'index': 4, 'begin': 17, 'pos': u'NOUN', 'label': u'POBJ', 'content': u'junk', 'lemma': u'junk'}, {'index': 7, 'begin': 22, 'pos': u'ADV', 'label': u'ADVMOD', 'content': u'up', 'lemma': u'up'}, {'index': 1, 'begin': 25, 'pos': u'ADV', 'label': u'ADVMOD', 'content': u'here', 'lemma': u'here'}, {'index': 1, 'begin': 29, 'pos': u'PUNCT', 'label': u'P', 'content': u'..', 'lemma': u'..'}, {'index': 1, 'begin': 31, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}, {'index': 11, 'begin': 33, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'What', 'lemma': u'What'}, {'index': 11, 'begin': 38, 'pos': u'VERB', 'label': u'ROOT', 'content': u'gives', 'lemma': u'give'}, {'index': 11, 'begin': 43, 'pos': u'PUNCT', 'label': u'P', 'content': u'?', 'lemma': u'?'}, {'index': 14, 'begin': 45, 'pos': u'DET', 'label': u'DET', 'content': u'This', 'lemma': u'This'}, {'index': 15, 'begin': 50, 'pos': u'NOUN', 'label': u'NSUBJ', 'content': u'place', 'lemma': u'place'}, {'index': 15, 'begin': 56, 'pos': u'VERB', 'label': u'ROOT', 'content': u'ai', 'lemma': u'ai'}, {'index': 15, 'begin': 58, 'pos': u'ADV', 'label': u'NEG', 'content': u""n't"", 'lemma': u""n't""}, {'index': 15, 'begin': 62, 'pos': u'ADJ', 'label': u'ACOMP', 'content': u'normal', 'lemma': u'normal'}, {'index': 15, 'begin': 68, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}]"
659,Captain America,Are those giant eggs?,"[{'content': u'Are those giant eggs?', 'begin': 0, 'score': -0.2, 'magnitude': 0.2}]","{'score': -0.2, 'magnitude': 0.2}","[{'salience': 1, 'meta': {}, 'type': u'OTHER', 'name': u'eggs', 'mentions': [u'eggs']}]","[{'index': 0, 'begin': 0, 'pos': u'VERB', 'label': u'ROOT', 'content': u'Are', 'lemma': u'be'}, {'index': 3, 'begin': 4, 'pos': u'DET', 'label': u'DET', 'content': u'those', 'lemma': u'those'}, {'index': 3, 'begin': 10, 'pos': u'ADJ', 'label': u'AMOD', 'content': u'giant', 'lemma': u'giant'}, {'index': 0, 'begin': 16, 'pos': u'NOUN', 'label': u'NSUBJ', 'content': u'eggs', 'lemma': u'egg'}, {'index': 0, 'begin': 20, 'pos': u'PUNCT', 'label': u'P', 'content': u'?', 'lemma': u'?'}]"
660,Thing,Someone brought the dinosaurs back?,"[{'content': u'Someone brought the dinosaurs back?', 'begin': 0, 'score': -0.3, 'magnitude': 0.3}]","{'score': -0.3, 'magnitude': 0.3}","[{'salience': 0.67870325, 'meta': {}, 'type': u'PERSON', 'name': u'Someone', 'mentions': [u'Someone']}, {'salience': 0.32129675, 'meta': {}, 'type': u'OTHER', 'name': u'dinosaurs', 'mentions': [u'dinosaurs']}]","[{'index': 1, 'begin': 0, 'pos': u'NOUN', 'label': u'NSUBJ', 'content': u'Someone', 'lemma': u'Someone'}, {'index': 1, 'begin': 8, 'pos': u'VERB', 'label': u'ROOT', 'content': u'brought', 'lemma': u'bring'}, {'index': 3, 'begin': 16, 'pos': u'DET', 'label': u'DET', 'content': u'the', 'lemma': u'the'}, {'index': 1, 'begin': 20, 'pos': u'NOUN', 'label': u'DOBJ', 'content': u'dinosaurs', 'lemma': u'dinosaur'}, {'index': 1, 'begin': 30, 'pos': u'ADV', 'label': u'ADVMOD', 'content': u'back', 'lemma': u'back'}, {'index': 1, 'begin': 34, 'pos': u'PUNCT', 'label': u'P', 'content': u'?', 'lemma': u'?'}]"
661,Captain America,Best guess is they're from the Savage Island. But why would they be here?,"[{'content': u""Best guess is they're from the Savage Island."", 'begin': 0, 'score': 0.6, 'magnitude': 0.6}, {'content': u'But why would they be here?', 'begin': 46, 'score': 0.2, 'magnitude': 0.2}]","{'score': 0.4, 'magnitude': 0.8}","[{'salience': 0.8440791, 'meta': {}, 'type': u'OTHER', 'name': u'guess', 'mentions': [u'guess']}, {'salience': 0.15592095, 'meta': {}, 'type': u'LOCATION', 'name': u'Savage Island', 'mentions': [u'Savage Island']}]","[{'index': 1, 'begin': 0, 'pos': u'ADJ', 'label': u'AMOD', 'content': u'Best', 'lemma': u'good'}, {'index': 2, 'begin': 5, 'pos': u'NOUN', 'label': u'NSUBJ', 'content': u'guess', 'lemma': u'guess'}, {'index': 2, 'begin': 11, 'pos': u'VERB', 'label': u'ROOT', 'content': u'is', 'lemma': u'be'}, {'index': 4, 'begin': 14, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'they', 'lemma': u'they'}, {'index': 2, 'begin': 18, 'pos': u'VERB', 'label': u'CCOMP', 'content': u""'re"", 'lemma': u'be'}, {'index': 4, 'begin': 22, 'pos': u'ADP', 'label': u'PREP', 'content': u'from', 'lemma': u'from'}, {'index': 8, 'begin': 27, 'pos': u'DET', 'label': u'DET', 'content': u'the', 'lemma': u'the'}, {'index': 8, 'begin': 31, 'pos': u'NOUN', 'label': u'NN', 'content': u'Savage', 'lemma': u'Savage'}, {'index': 5, 'begin': 38, 'pos': u'NOUN', 'label': u'POBJ', 'content': u'Island', 'lemma': u'Island'}, {'index': 2, 'begin': 44, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}, {'index': 14, 'begin': 46, 'pos': u'CONJ', 'label': u'CC', 'content': u'But', 'lemma': u'But'}, {'index': 14, 'begin': 50, 'pos': u'ADV', 'label': u'ADVMOD', 'content': u'why', 'lemma': u'why'}, {'index': 14, 'begin': 54, 'pos': u'VERB', 'label': u'AUX', 'content': u'would', 'lemma': u'would'}, {'index': 14, 'begin': 60, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'they', 'lemma': u'they'}, {'index': 14, 'begin': 65, 'pos': u'VERB', 'label': u'ROOT', 'content': u'be', 'lemma': u'be'}, {'index': 14, 'begin': 68, 'pos': u'ADV', 'label': u'ADVMOD', 'content': u'here', 'lemma': u'here'}, {'index': 14, 'begin': 72, 'pos': u'PUNCT', 'label': u'P', 'content': u'?', 'lemma': u'?'}]"
662,Thing,"Yeah, I ain't really built for swimming, Cap'!","[{'content': u""Yeah, I ain't really built for swimming, Cap'!"", 'begin': 0, 'score': 0.1, 'magnitude': 0.1}]","{'score': 0.1, 'magnitude': 0.1}","[{'salience': 0.56564903, 'meta': {}, 'type': u'EVENT', 'name': u'swimming', 'mentions': [u'swimming']}, {'salience': 0.43435097, 'meta': {}, 'type': u'CONSUMER_GOOD', 'name': u'Cap', 'mentions': [u'Cap']}]","[{'index': 3, 'begin': 0, 'pos': u'X', 'label': u'DISCOURSE', 'content': u'Yeah', 'lemma': u'Yeah'}, {'index': 3, 'begin': 4, 'pos': u'PUNCT', 'label': u'P', 'content': u',', 'lemma': u','}, {'index': 3, 'begin': 6, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'I', 'lemma': u'I'}, {'index': 3, 'begin': 8, 'pos': u'VERB', 'label': u'ROOT', 'content': u'ai', 'lemma': u'ai'}, {'index': 3, 'begin': 10, 'pos': u'ADV', 'label': u'NEG', 'content': u""n't"", 'lemma': u""n't""}, {'index': 6, 'begin': 14, 'pos': u'ADV', 'label': u'ADVMOD', 'content': u'really', 'lemma': u'really'}, {'index': 3, 'begin': 21, 'pos': u'VERB', 'label': u'DEP', 'content': u'built', 'lemma': u'build'}, {'index': 6, 'begin': 27, 'pos': u'ADP', 'label': u'PREP', 'content': u'for', 'lemma': u'for'}, {'index': 7, 'begin': 31, 'pos': u'NOUN', 'label': u'POBJ', 'content': u'swimming', 'lemma': u'swimming'}, {'index': 8, 'begin': 39, 'pos': u'PUNCT', 'label': u'P', 'content': u',', 'lemma': u','}, {'index': 8, 'begin': 41, 'pos': u'NOUN', 'label': u'APPOS', 'content': u'Cap', 'lemma': u'Cap'}, {'index': 10, 'begin': 44, 'pos': u'PRT', 'label': u'PS', 'content': u""'"", 'lemma': u""'""}, {'index': 3, 'begin': 45, 'pos': u'PUNCT', 'label': u'P', 'content': u'!', 'lemma': u'!'}]"
663,Captain America,"The water is too fast, even for me. Look for a way across.","[{'content': u'The water is too fast, even for me.', 'begin': 0, 'score': 0, 'magnitude': 0}, {'content': u'Look for a way across.', 'begin': 36, 'score': -0.2, 'magnitude': 0.2}]","{'score': 0, 'magnitude': 0.2}","[{'salience': 0.9003737, 'meta': {}, 'type': u'OTHER', 'name': u'water', 'mentions': [u'water']}, {'salience': 0.09962632, 'meta': {}, 'type': u'OTHER', 'name': u'way', 'mentions': [u'way']}]","[{'index': 1, 'begin': 0, 'pos': u'DET', 'label': u'DET', 'content': u'The', 'lemma': u'The'}, {'index': 2, 'begin': 4, 'pos': u'NOUN', 'label': u'NSUBJ', 'content': u'water', 'lemma': u'water'}, {'index': 2, 'begin': 10, 'pos': u'VERB', 'label': u'ROOT', 'content': u'is', 'lemma': u'be'}, {'index': 4, 'begin': 13, 'pos': u'ADV', 'label': u'ADVMOD', 'content': u'too', 'lemma': u'too'}, {'index': 2, 'begin': 17, 'pos': u'ADJ', 'label': u'ACOMP', 'content': u'fast', 'lemma': u'fast'}, {'index': 2, 'begin': 21, 'pos': u'PUNCT', 'label': u'P', 'content': u',', 'lemma': u','}, {'index': 7, 'begin': 23, 'pos': u'ADV', 'label': u'ADVMOD', 'content': u'even', 'lemma': u'even'}, {'index': 2, 'begin': 28, 'pos': u'ADP', 'label': u'PREP', 'content': u'for', 'lemma': u'for'}, {'index': 7, 'begin': 32, 'pos': u'PRON', 'label': u'POBJ', 'content': u'me', 'lemma': u'me'}, {'index': 2, 'begin': 34, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}, {'index': 10, 'begin': 36, 'pos': u'VERB', 'label': u'ROOT', 'content': u'Look', 'lemma': u'Look'}, {'index': 10, 'begin': 41, 'pos': u'ADP', 'label': u'PREP', 'content': u'for', 'lemma': u'for'}, {'index': 13, 'begin': 45, 'pos': u'DET', 'label': u'DET', 'content': u'a', 'lemma': u'a'}, {'index': 11, 'begin': 47, 'pos': u'NOUN', 'label': u'POBJ', 'content': u'way', 'lemma': u'way'}, {'index': 13, 'begin': 51, 'pos': u'ADV', 'label': u'ADVMOD', 'content': u'across', 'lemma': u'across'}, {'index': 10, 'begin': 57, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}]"
664,Magneto,"Ah, you've arrived just in time to see me and my island... rise!","[{'content': u""Ah, you've arrived just in time to see me and my island... rise!"", 'begin': 0, 'score': 0.3, 'magnitude': 0.3}]","{'score': 0.3, 'magnitude': 0.3}","[{'salience': 1, 'meta': {}, 'type': u'LOCATION', 'name': u'island', 'mentions': [u'island']}]","[{'index': 4, 'begin': 0, 'pos': u'X', 'label': u'DISCOURSE', 'content': u'Ah', 'lemma': u'Ah'}, {'index': 4, 'begin': 2, 'pos': u'PUNCT', 'label': u'P', 'content': u',', 'lemma': u','}, {'index': 4, 'begin': 4, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'you', 'lemma': u'you'}, {'index': 4, 'begin': 7, 'pos': u'VERB', 'label': u'AUX', 'content': u""'ve"", 'lemma': u'have'}, {'index': 4, 'begin': 11, 'pos': u'VERB', 'label': u'ROOT', 'content': u'arrived', 'lemma': u'arrive'}, {'index': 6, 'begin': 19, 'pos': u'ADV', 'label': u'ADVMOD', 'content': u'just', 'lemma': u'just'}, {'index': 4, 'begin': 24, 'pos': u'ADP', 'label': u'PREP', 'content': u'in', 'lemma': u'in'}, {'index': 6, 'begin': 27, 'pos': u'NOUN', 'label': u'POBJ', 'content': u'time', 'lemma': u'time'}, {'index': 9, 'begin': 32, 'pos': u'PRT', 'label': u'AUX', 'content': u'to', 'lemma': u'to'}, {'index': 4, 'begin': 35, 'pos': u'VERB', 'label': u'XCOMP', 'content': u'see', 'lemma': u'see'}, {'index': 15, 'begin': 39, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'me', 'lemma': u'me'}, {'index': 10, 'begin': 42, 'pos': u'CONJ', 'label': u'CC', 'content': u'and', 'lemma': u'and'}, {'index': 13, 'begin': 46, 'pos': u'PRON', 'label': u'POSS', 'content': u'my', 'lemma': u'my'}, {'index': 10, 'begin': 49, 'pos': u'NOUN', 'label': u'CONJ', 'content': u'island', 'lemma': u'island'}, {'index': 15, 'begin': 55, 'pos': u'PUNCT', 'label': u'P', 'content': u'...', 'lemma': u'...'}, {'index': 9, 'begin': 59, 'pos': u'VERB', 'label': u'CCOMP', 'content': u'rise', 'lemma': u'rise'}, {'index': 4, 'begin': 63, 'pos': u'PUNCT', 'label': u'P', 'content': u'!', 'lemma': u'!'}]"
665,Captain America,He's quite the show man. And he's got a flying island? Is this come sort of Hydra trick?,"[{'content': u""He's quite the show man."", 'begin': 0, 'score': 0.3, 'magnitude': 0.3}, {'content': u""And he's got a flying island?"", 'begin': 25, 'score': 0, 'magnitude': 0}, {'content': u'Is this come sort of Hydra trick?', 'begin': 55, 'score': -0.1, 'magnitude': 0.1}]","{'score': 0, 'magnitude': 0.5}","[{'salience': 0.8735727, 'meta': {}, 'type': u'PERSON', 'name': u'show man', 'mentions': [u'show man']}, {'salience': 0.0633034, 'meta': {}, 'type': u'OTHER', 'name': u'sort', 'mentions': [u'sort']}, {'salience': 0.031316858, 'meta': {}, 'type': u'LOCATION', 'name': u'island', 'mentions': [u'island']}, {'salience': 0.01722294, 'meta': {}, 'type': u'OTHER', 'name': u'trick', 'mentions': [u'trick']}, {'salience': 0.014584078, 'meta': {u'mid': u'/m/0jb_5', u'wikipedia_url': u'http://en.wikipedia.org/wiki/Hydra_(island)'}, 'type': u'OTHER', 'name': u'Hydra', 'mentions': [u'Hydra']}]","[{'index': 1, 'begin': 0, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'He', 'lemma': u'He'}, {'index': 1, 'begin': 2, 'pos': u'VERB', 'label': u'ROOT', 'content': u""'s"", 'lemma': u'be'}, {'index': 5, 'begin': 5, 'pos': u'DET', 'label': u'PREDET', 'content': u'quite', 'lemma': u'quite'}, {'index': 5, 'begin': 11, 'pos': u'DET', 'label': u'DET', 'content': u'the', 'lemma': u'the'}, {'index': 5, 'begin': 15, 'pos': u'NOUN', 'label': u'NN', 'content': u'show', 'lemma': u'show'}, {'index': 1, 'begin': 20, 'pos': u'NOUN', 'label': u'ATTR', 'content': u'man', 'lemma': u'man'}, {'index': 1, 'begin': 23, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}, {'index': 10, 'begin': 25, 'pos': u'CONJ', 'label': u'CC', 'content': u'And', 'lemma': u'And'}, {'index': 10, 'begin': 29, 'pos': u'PRON', 'label': u'NSUBJPASS', 'content': u'he', 'lemma': u'he'}, {'index': 10, 'begin': 31, 'pos': u'VERB', 'label': u'AUXPASS', 'content': u""'s"", 'lemma': u'be'}, {'index': 10, 'begin': 34, 'pos': u'VERB', 'label': u'ROOT', 'content': u'got', 'lemma': u'get'}, {'index': 13, 'begin': 38, 'pos': u'DET', 'label': u'DET', 'content': u'a', 'lemma': u'a'}, {'index': 13, 'begin': 40, 'pos': u'VERB', 'label': u'AMOD', 'content': u'flying', 'lemma': u'fly'}, {'index': 10, 'begin': 47, 'pos': u'NOUN', 'label': u'DOBJ', 'content': u'island', 'lemma': u'island'}, {'index': 10, 'begin': 53, 'pos': u'PUNCT', 'label': u'P', 'content': u'?', 'lemma': u'?'}, {'index': 15, 'begin': 55, 'pos': u'VERB', 'label': u'ROOT', 'content': u'Is', 'lemma': u'be'}, {'index': 18, 'begin': 58, 'pos': u'DET', 'label': u'DET', 'content': u'this', 'lemma': u'this'}, {'index': 18, 'begin': 63, 'pos': u'VERB', 'label': u'NN', 'content': u'come', 'lemma': u'come'}, {'index': 15, 'begin': 68, 'pos': u'NOUN', 'label': u'NSUBJ', 'content': u'sort', 'lemma': u'sort'}, {'index': 18, 'begin': 73, 'pos': u'ADP', 'label': u'PREP', 'content': u'of', 'lemma': u'of'}, {'index': 21, 'begin': 76, 'pos': u'NOUN', 'label': u'NN', 'content': u'Hydra', 'lemma': u'Hydra'}, {'index': 19, 'begin': 82, 'pos': u'NOUN', 'label': u'POBJ', 'content': u'trick', 'lemma': u'trick'}, {'index': 15, 'begin': 87, 'pos': u'PUNCT', 'label': u'P', 'content': u'?', 'lemma': u'?'}]"
666,Thing,Like I know. Just hang on!,"[{'content': u'Like I know.', 'begin': 0, 'score': 0.5, 'magnitude': 0.5}, {'content': u'Just hang on!', 'begin': 13, 'score': 0.1, 'magnitude': 0.1}]","{'score': 0.3, 'magnitude': 0.6}",[],"[{'index': 2, 'begin': 0, 'pos': u'ADP', 'label': u'MARK', 'content': u'Like', 'lemma': u'Like'}, {'index': 2, 'begin': 5, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'I', 'lemma': u'I'}, {'index': 2, 'begin': 7, 'pos': u'VERB', 'label': u'ROOT', 'content': u'know', 'lemma': u'know'}, {'index': 2, 'begin': 11, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}, {'index': 5, 'begin': 13, 'pos': u'ADV', 'label': u'ADVMOD', 'content': u'Just', 'lemma': u'Just'}, {'index': 5, 'begin': 18, 'pos': u'VERB', 'label': u'ROOT', 'content': u'hang', 'lemma': u'hang'}, {'index': 5, 'begin': 23, 'pos': u'PRT', 'label': u'PRT', 'content': u'on', 'lemma': u'on'}, {'index': 5, 'begin': 25, 'pos': u'PUNCT', 'label': u'P', 'content': u'!', 'lemma': u'!'}]"
667,Storm,"Captain America, Thing... Charles Xavier sends his regards.","[{'content': u'Captain America, Thing...', 'begin': 0, 'score': 0.2, 'magnitude': 0.2}, {'content': u'Charles Xavier sends his regards.', 'begin': 26, 'score': 0.5, 'magnitude': 0.5}]","{'score': 0.3, 'magnitude': 0.7}","[{'salience': 0.42699033, 'meta': {u'mid': u'/m/025dp', u'wikipedia_url': u'http://en.wikipedia.org/wiki/Captain_America'}, 'type': u'WORK_OF_ART', 'name': u'Captain America', 'mentions': [u'Captain America']}, {'salience': 0.30217773, 'meta': {}, 'type': u'OTHER', 'name': u'Thing', 'mentions': [u'Thing']}, {'salience': 0.19820735, 'meta': {u'mid': u'/m/025fh', u'wikipedia_url': u'http://en.wikipedia.org/wiki/Professor_X'}, 'type': u'PERSON', 'name': u'Charles Xavier', 'mentions': [u'Charles Xavier']}, {'salience': 0.07262461, 'meta': {}, 'type': u'OTHER', 'name': u'regards', 'mentions': [u'regards']}]","[{'index': 1, 'begin': 0, 'pos': u'NOUN', 'label': u'TITLE', 'content': u'Captain', 'lemma': u'Captain'}, {'index': 1, 'begin': 8, 'pos': u'NOUN', 'label': u'ROOT', 'content': u'America', 'lemma': u'America'}, {'index': 1, 'begin': 15, 'pos': u'PUNCT', 'label': u'P', 'content': u',', 'lemma': u','}, {'index': 1, 'begin': 17, 'pos': u'NOUN', 'label': u'DEP', 'content': u'Thing', 'lemma': u'Thing'}, {'index': 1, 'begin': 22, 'pos': u'PUNCT', 'label': u'DEP', 'content': u'..', 'lemma': u'..'}, {'index': 1, 'begin': 24, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}, {'index': 7, 'begin': 26, 'pos': u'NOUN', 'label': u'NN', 'content': u'Charles', 'lemma': u'Charles'}, {'index': 8, 'begin': 34, 'pos': u'NOUN', 'label': u'NSUBJ', 'content': u'Xavier', 'lemma': u'Xavier'}, {'index': 8, 'begin': 41, 'pos': u'VERB', 'label': u'ROOT', 'content': u'sends', 'lemma': u'send'}, {'index': 10, 'begin': 47, 'pos': u'PRON', 'label': u'POSS', 'content': u'his', 'lemma': u'his'}, {'index': 8, 'begin': 51, 'pos': u'NOUN', 'label': u'DOBJ', 'content': u'regards', 'lemma': u'regards'}, {'index': 8, 'begin': 58, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}]"
668,Captain America,Storm!,"[{'content': u'Storm!', 'begin': 0, 'score': 0.2, 'magnitude': 0.2}]","{'score': 0.2, 'magnitude': 0.2}","[{'salience': 1, 'meta': {}, 'type': u'EVENT', 'name': u'Storm', 'mentions': [u'Storm']}]","[{'index': 0, 'begin': 0, 'pos': u'NOUN', 'label': u'ROOT', 'content': u'Storm', 'lemma': u'Storm'}, {'index': 0, 'begin': 5, 'pos': u'PUNCT', 'label': u'P', 'content': u'!', 'lemma': u'!'}]"
669,Thing,"Hey, a weather goddess ain't such a bad trade-up. 'Specially for Johnny. Hey! Come back, ya fraidy-cat!","[{'content': u""Hey, a weather goddess ain't such a bad trade-up."", 'begin': 0, 'score': 0.3, 'magnitude': 0.3}, {'content': u""'Specially for Johnny."", 'begin': 50, 'score': 0.3, 'magnitude': 0.3}, {'content': u'Hey!', 'begin': 73, 'score': 0, 'magnitude': 0}, {'content': u'Come back, ya fraidy-cat!', 'begin': 78, 'score': 0.2, 'magnitude': 0.2}]","{'score': 0.2, 'magnitude': 1}","[{'salience': 0.41544726, 'meta': {}, 'type': u'OTHER', 'name': u'weather goddess', 'mentions': [u'weather goddess']}, {'salience': 0.30029914, 'meta': {}, 'type': u'OTHER', 'name': u'trade-up', 'mentions': [u'trade-up']}, {'salience': 0.13069832, 'meta': {}, 'type': u'PERSON', 'name': u'Specially', 'mentions': [u'Specially']}, {'salience': 0.08142197, 'meta': {u'mid': u'/m/05d4wt4'}, 'type': u'PERSON', 'name': u'Johnny', 'mentions': [u'Johnny']}, {'salience': 0.07213331, 'meta': {}, 'type': u'OTHER', 'name': u'cat', 'mentions': [u'cat']}]","[{'index': 5, 'begin': 0, 'pos': u'X', 'label': u'DISCOURSE', 'content': u'Hey', 'lemma': u'Hey'}, {'index': 5, 'begin': 3, 'pos': u'PUNCT', 'label': u'P', 'content': u',', 'lemma': u','}, {'index': 4, 'begin': 5, 'pos': u'DET', 'label': u'DET', 'content': u'a', 'lemma': u'a'}, {'index': 4, 'begin': 7, 'pos': u'NOUN', 'label': u'NN', 'content': u'weather', 'lemma': u'weather'}, {'index': 5, 'begin': 15, 'pos': u'NOUN', 'label': u'NSUBJ', 'content': u'goddess', 'lemma': u'goddess'}, {'index': 5, 'begin': 23, 'pos': u'VERB', 'label': u'ROOT', 'content': u'ai', 'lemma': u'ai'}, {'index': 5, 'begin': 25, 'pos': u'ADV', 'label': u'NEG', 'content': u""n't"", 'lemma': u""n't""}, {'index': 12, 'begin': 29, 'pos': u'DET', 'label': u'PREDET', 'content': u'such', 'lemma': u'such'}, {'index': 12, 'begin': 34, 'pos': u'DET', 'label': u'DET', 'content': u'a', 'lemma': u'a'}, {'index': 12, 'begin': 36, 'pos': u'ADJ', 'label': u'AMOD', 'content': u'bad', 'lemma': u'bad'}, {'index': 12, 'begin': 40, 'pos': u'NOUN', 'label': u'NN', 'content': u'trade', 'lemma': u'trade'}, {'index': 12, 'begin': 45, 'pos': u'PUNCT', 'label': u'P', 'content': u'-', 'lemma': u'-'}, {'index': 5, 'begin': 46, 'pos': u'NOUN', 'label': u'DOBJ', 'content': u'up', 'lemma': u'up'}, {'index': 5, 'begin': 48, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}, {'index': 15, 'begin': 50, 'pos': u'PUNCT', 'label': u'P', 'content': u""'"", 'lemma': u""'""}, {'index': 15, 'begin': 51, 'pos': u'NOUN', 'label': u'ROOT', 'content': u'Specially', 'lemma': u'Specially'}, {'index': 15, 'begin': 61, 'pos': u'ADP', 'label': u'PREP', 'content': u'for', 'lemma': u'for'}, {'index': 16, 'begin': 65, 'pos': u'NOUN', 'label': u'POBJ', 'content': u'Johnny', 'lemma': u'Johnny'}, {'index': 15, 'begin': 71, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}, {'index': 19, 'begin': 73, 'pos': u'X', 'label': u'ROOT', 'content': u'Hey', 'lemma': u'Hey'}, {'index': 19, 'begin': 76, 'pos': u'PUNCT', 'label': u'P', 'content': u'!', 'lemma': u'!'}, {'index': 21, 'begin': 78, 'pos': u'VERB', 'label': u'ROOT', 'content': u'Come', 'lemma': u'Come'}, {'index': 21, 'begin': 83, 'pos': u'ADV', 'label': u'ADVMOD', 'content': u'back', 'lemma': u'back'}, {'index': 21, 'begin': 87, 'pos': u'PUNCT', 'label': u'P', 'content': u',', 'lemma': u','}, {'index': 21, 'begin': 89, 'pos': u'PRON', 'label': u'DEP', 'content': u'ya', 'lemma': u'ya'}, {'index': 27, 'begin': 92, 'pos': u'ADJ', 'label': u'AMOD', 'content': u'fraidy', 'lemma': u'fraidy'}, {'index': 27, 'begin': 98, 'pos': u'PUNCT', 'label': u'P', 'content': u'-', 'lemma': u'-'}, {'index': 24, 'begin': 99, 'pos': u'NOUN', 'label': u'DEP', 'content': u'cat', 'lemma': u'cat'}, {'index': 21, 'begin': 102, 'pos': u'PUNCT', 'label': u'P', 'content': u'!', 'lemma': u'!'}]"
