,speaker,dialogue,sentences,sentiment,entities,tokens,num_pron,total_sent,speaker_prev,speaker_next,nearbyChars
278,Logan,Are you OK?,"[{'content': u'Are you OK?', 'begin': 0, 'score': -0.3, 'magnitude': 0.3}]","{'score': -0.3, 'magnitude': 0.3}","[{'mentions': [u'you'], 'type': 'PERSON', 'name': 'Jean'}]","[{'index': 0, 'begin': 0, 'pos': u'VERB', 'label': u'ROOT', 'content': u'Are', 'lemma': u'be'}, {'index': 0, 'begin': 4, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'you', 'lemma': u'you', 'char': ['Jean']}, {'index': 0, 'begin': 8, 'pos': u'ADJ', 'label': u'ACOMP', 'content': u'OK', 'lemma': u'OK'}, {'index': 0, 'begin': 10, 'pos': u'PUNCT', 'label': u'P', 'content': u'?', 'lemma': u'?'}]",1,-0.09,Jean,Jean,"['Logan' 'Phoenix' 'Logan' 'Phoenix' 'Logan' 'Jean' 'Logan' 'Jean' 'Logan'
 'Jean' 'Logan' 'Jean' 'Logan' 'Jean' 'Logan' 'Hank' 'President' 'Hank'
 'President' 'Hank' 'President']"
279,Jean,"Yeah. More than OK. Logan, you're making me blush.","[{'content': u'Yeah.', 'begin': 0, 'score': 0.2, 'magnitude': 0.2}, {'content': u'More than OK.', 'begin': 6, 'score': 0.1, 'magnitude': 0.1}, {'content': u""Logan, you're making me blush."", 'begin': 20, 'score': 0.2, 'magnitude': 0.2}]","{'score': 0.2, 'magnitude': 0.6}","[{'type': u'PERSON', 'meta': {}, 'salience': 1, 'name': u'Logan', 'mentions': [u'Logan', u'you']}, {'mentions': [u'me'], 'type': 'PERSON', 'name': 'Jean'}]","[{'index': 0, 'begin': 0, 'pos': u'X', 'label': u'ROOT', 'content': u'Yeah', 'lemma': u'Yeah'}, {'index': 0, 'begin': 4, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}, {'index': 2, 'begin': 6, 'pos': u'ADJ', 'label': u'ROOT', 'content': u'More', 'lemma': u'More'}, {'index': 2, 'begin': 11, 'pos': u'ADP', 'label': u'PREP', 'content': u'than', 'lemma': u'than'}, {'index': 3, 'begin': 16, 'pos': u'ADJ', 'label': u'POBJ', 'content': u'OK', 'lemma': u'OK'}, {'index': 2, 'begin': 18, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}, {'index': 10, 'begin': 20, 'pos': u'NOUN', 'label': u'NSUBJ', 'content': u'Logan', 'lemma': u'Logan'}, {'index': 10, 'begin': 25, 'pos': u'PUNCT', 'label': u'P', 'content': u',', 'lemma': u','}, {'index': 10, 'begin': 27, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'you', 'lemma': u'you', 'char': ['Logan']}, {'index': 10, 'begin': 30, 'pos': u'VERB', 'label': u'AUX', 'content': u""'re"", 'lemma': u'be'}, {'index': 10, 'begin': 34, 'pos': u'VERB', 'label': u'ROOT', 'content': u'making', 'lemma': u'make'}, {'index': 12, 'begin': 41, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'me', 'lemma': u'me', 'char': ['Jean']}, {'index': 10, 'begin': 44, 'pos': u'VERB', 'label': u'CCOMP', 'content': u'blush', 'lemma': u'blush'}, {'index': 10, 'begin': 49, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}]",2,0.12,Logan,Logan,"['Jean' 'Logan' 'Phoenix' 'Logan' 'Phoenix' 'Logan' 'Jean' 'Logan' 'Jean'
 'Logan' 'Jean' 'Logan' 'Jean' 'Logan' 'Jean' 'Logan' 'Hank' 'President'
 'Hank' 'President' 'Hank']"
280,Logan,You're reading my thoughts?,"[{'content': u""You're reading my thoughts?"", 'begin': 0, 'score': -0.1, 'magnitude': 0.1}]","{'score': -0.1, 'magnitude': 0.1}","[{'type': u'OTHER', 'meta': {}, 'salience': 1, 'name': u'thoughts', 'mentions': [u'thoughts']}, {'mentions': [u'You'], 'type': 'PERSON', 'name': 'Jean'}, {'mentions': [u'my'], 'type': 'PERSON', 'name': 'Logan'}]","[{'index': 2, 'begin': 0, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'You', 'lemma': u'You', 'char': ['Jean']}, {'index': 2, 'begin': 3, 'pos': u'VERB', 'label': u'AUX', 'content': u""'re"", 'lemma': u'be'}, {'index': 2, 'begin': 7, 'pos': u'VERB', 'label': u'ROOT', 'content': u'reading', 'lemma': u'read'}, {'index': 4, 'begin': 15, 'pos': u'PRON', 'label': u'POSS', 'content': u'my', 'lemma': u'my', 'char': ['Logan']}, {'index': 2, 'begin': 18, 'pos': u'NOUN', 'label': u'DOBJ', 'content': u'thoughts', 'lemma': u'thought'}, {'index': 2, 'begin': 26, 'pos': u'PUNCT', 'label': u'P', 'content': u'?', 'lemma': u'?'}]",2,-0.01,Jean,Jean,"['Logan' 'Jean' 'Logan' 'Phoenix' 'Logan' 'Phoenix' 'Logan' 'Jean' 'Logan'
 'Jean' 'Logan' 'Jean' 'Logan' 'Jean' 'Logan' 'Jean' 'Logan' 'Hank'
 'President' 'Hank' 'President']"
281,Jean,I don't have to. It's OK. It's OK.,"[{'content': u""I don't have to."", 'begin': 0, 'score': 0, 'magnitude': 0}, {'content': u""It's OK."", 'begin': 17, 'score': 0.2, 'magnitude': 0.2}, {'content': u""It's OK."", 'begin': 26, 'score': 0.2, 'magnitude': 0.2}]","{'score': 0.1, 'magnitude': 0.5}","[{'mentions': [u'I'], 'type': 'PERSON', 'name': 'Jean'}]","[{'index': 3, 'begin': 0, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'I', 'lemma': u'I', 'char': ['Jean']}, {'index': 3, 'begin': 2, 'pos': u'VERB', 'label': u'AUX', 'content': u'do', 'lemma': u'do'}, {'index': 3, 'begin': 4, 'pos': u'ADV', 'label': u'NEG', 'content': u""n't"", 'lemma': u""n't""}, {'index': 3, 'begin': 8, 'pos': u'VERB', 'label': u'ROOT', 'content': u'have', 'lemma': u'have'}, {'index': 3, 'begin': 13, 'pos': u'PRT', 'label': u'XCOMP', 'content': u'to', 'lemma': u'to'}, {'index': 3, 'begin': 15, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}, {'index': 7, 'begin': 17, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'It', 'lemma': u'It'}, {'index': 7, 'begin': 19, 'pos': u'VERB', 'label': u'ROOT', 'content': u""'s"", 'lemma': u'be'}, {'index': 7, 'begin': 22, 'pos': u'ADJ', 'label': u'ACOMP', 'content': u'OK', 'lemma': u'OK'}, {'index': 7, 'begin': 24, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}, {'index': 11, 'begin': 26, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'It', 'lemma': u'It'}, {'index': 11, 'begin': 28, 'pos': u'VERB', 'label': u'ROOT', 'content': u""'s"", 'lemma': u'be'}, {'index': 11, 'begin': 31, 'pos': u'ADJ', 'label': u'ACOMP', 'content': u'OK', 'lemma': u'OK'}, {'index': 11, 'begin': 33, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}]",1,0.05,Logan,Logan,"['Jean' 'Logan' 'Jean' 'Logan' 'Phoenix' 'Logan' 'Phoenix' 'Logan' 'Jean'
 'Logan' 'Jean' 'Logan' 'Jean' 'Logan' 'Jean' 'Logan' 'Jean' 'Logan' 'Hank'
 'President' 'Hank']"
282,Logan,Wait. - No. Jean. - This isn't you.,"[{'content': u'Wait.', 'begin': 0, 'score': 0, 'magnitude': 0}, {'content': u'- No.', 'begin': 6, 'score': -0.4, 'magnitude': 0.4}, {'content': u'Jean.', 'begin': 12, 'score': 0.1, 'magnitude': 0.1}, {'content': u""- This isn't you."", 'begin': 18, 'score': -0.4, 'magnitude': 0.4}]","{'score': -0.1, 'magnitude': 1}","[{'type': u'PERSON', 'meta': {u'mid': u'/m/03bb86'}, 'salience': 1, 'name': u'Jean', 'mentions': [u'Jean', u'you']}]","[{'index': 0, 'begin': 0, 'pos': u'NOUN', 'label': u'ROOT', 'content': u'Wait', 'lemma': u'Wait'}, {'index': 0, 'begin': 4, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}, {'index': 3, 'begin': 6, 'pos': u'PUNCT', 'label': u'P', 'content': u'-', 'lemma': u'-'}, {'index': 3, 'begin': 8, 'pos': u'X', 'label': u'ROOT', 'content': u'No', 'lemma': u'No'}, {'index': 3, 'begin': 10, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}, {'index': 5, 'begin': 12, 'pos': u'NOUN', 'label': u'ROOT', 'content': u'Jean', 'lemma': u'Jean'}, {'index': 5, 'begin': 16, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}, {'index': 9, 'begin': 18, 'pos': u'PUNCT', 'label': u'P', 'content': u'-', 'lemma': u'-'}, {'index': 9, 'begin': 20, 'pos': u'DET', 'label': u'NSUBJ', 'content': u'This', 'lemma': u'This'}, {'index': 9, 'begin': 25, 'pos': u'VERB', 'label': u'ROOT', 'content': u'is', 'lemma': u'be'}, {'index': 9, 'begin': 27, 'pos': u'ADV', 'label': u'NEG', 'content': u""n't"", 'lemma': u""n't""}, {'index': 9, 'begin': 31, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'you', 'lemma': u'you', 'char': ['Jean']}, {'index': 9, 'begin': 34, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}]",1,-0.1,Jean,Jean,"['Logan' 'Jean' 'Logan' 'Jean' 'Logan' 'Phoenix' 'Logan' 'Phoenix' 'Logan'
 'Jean' 'Logan' 'Jean' 'Logan' 'Jean' 'Logan' 'Jean' 'Logan' 'Jean' 'Logan'
 'Hank' 'President']"
283,Jean,"Yes, it is me.","[{'content': u'Yes, it is me.', 'begin': 0, 'score': 0.2, 'magnitude': 0.2}]","{'score': 0.2, 'magnitude': 0.2}","[{'mentions': [u'me'], 'type': 'PERSON', 'name': 'Jean'}]","[{'index': 3, 'begin': 0, 'pos': u'X', 'label': u'DISCOURSE', 'content': u'Yes', 'lemma': u'Yes'}, {'index': 3, 'begin': 3, 'pos': u'PUNCT', 'label': u'P', 'content': u',', 'lemma': u','}, {'index': 3, 'begin': 5, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'it', 'lemma': u'it'}, {'index': 3, 'begin': 8, 'pos': u'VERB', 'label': u'ROOT', 'content': u'is', 'lemma': u'be'}, {'index': 3, 'begin': 11, 'pos': u'PRON', 'label': u'ATTR', 'content': u'me', 'lemma': u'me', 'char': ['Jean']}, {'index': 3, 'begin': 13, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}]",1,0.04,Logan,Logan,"['Jean' 'Logan' 'Jean' 'Logan' 'Jean' 'Logan' 'Phoenix' 'Logan' 'Phoenix'
 'Logan' 'Jean' 'Logan' 'Jean' 'Logan' 'Jean' 'Logan' 'Jean' 'Logan' 'Jean'
 'Logan' 'Hank']"
284,Logan,No. Maybe you ought to take it easy. The professor said you might be different.,"[{'content': u'No.', 'begin': 0, 'score': -0.4, 'magnitude': 0.4}, {'content': u'Maybe you ought to take it easy.', 'begin': 4, 'score': 0.2, 'magnitude': 0.2}, {'content': u'The professor said you might be different.', 'begin': 37, 'score': 0, 'magnitude': 0}]","{'score': -0.1, 'magnitude': 0.7}","[{'type': u'PERSON', 'meta': {}, 'salience': 1, 'name': u'professor', 'mentions': [u'professor']}, {'mentions': [u'you', u'you'], 'type': 'PERSON', 'name': 'Phoenix'}]","[{'index': 0, 'begin': 0, 'pos': u'X', 'label': u'ROOT', 'content': u'No', 'lemma': u'No'}, {'index': 0, 'begin': 2, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}, {'index': 4, 'begin': 4, 'pos': u'ADV', 'label': u'ADVMOD', 'content': u'Maybe', 'lemma': u'Maybe'}, {'index': 4, 'begin': 10, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'you', 'lemma': u'you', 'char': ['Phoenix']}, {'index': 4, 'begin': 14, 'pos': u'VERB', 'label': u'ROOT', 'content': u'ought', 'lemma': u'ought'}, {'index': 6, 'begin': 20, 'pos': u'PRT', 'label': u'AUX', 'content': u'to', 'lemma': u'to'}, {'index': 4, 'begin': 23, 'pos': u'VERB', 'label': u'XCOMP', 'content': u'take', 'lemma': u'take'}, {'index': 6, 'begin': 28, 'pos': u'PRON', 'label': u'DOBJ', 'content': u'it', 'lemma': u'it'}, {'index': 6, 'begin': 31, 'pos': u'ADJ', 'label': u'ACOMP', 'content': u'easy', 'lemma': u'easy'}, {'index': 4, 'begin': 35, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}, {'index': 11, 'begin': 37, 'pos': u'DET', 'label': u'DET', 'content': u'The', 'lemma': u'The'}, {'index': 12, 'begin': 41, 'pos': u'NOUN', 'label': u'NSUBJ', 'content': u'professor', 'lemma': u'professor'}, {'index': 12, 'begin': 51, 'pos': u'VERB', 'label': u'ROOT', 'content': u'said', 'lemma': u'say'}, {'index': 15, 'begin': 56, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'you', 'lemma': u'you', 'char': ['Phoenix']}, {'index': 15, 'begin': 60, 'pos': u'VERB', 'label': u'AUX', 'content': u'might', 'lemma': u'may'}, {'index': 12, 'begin': 66, 'pos': u'VERB', 'label': u'CCOMP', 'content': u'be', 'lemma': u'be'}, {'index': 15, 'begin': 69, 'pos': u'ADJ', 'label': u'ACOMP', 'content': u'different', 'lemma': u'different'}, {'index': 12, 'begin': 78, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}]",2,-0.07,Jean,Phoenix,"['Logan' 'Jean' 'Logan' 'Jean' 'Logan' 'Jean' 'Logan' 'Phoenix' 'Logan'
 'Phoenix' 'Logan' 'Jean' 'Logan' 'Jean' 'Logan' 'Jean' 'Logan' 'Jean'
 'Logan' 'Jean' 'Logan']"
285,Phoenix,"He would know, wouldn't he?","[{'content': u""He would know, wouldn't he?"", 'begin': 0, 'score': -0.2, 'magnitude': 0.2}]","{'score': -0.2, 'magnitude': 0.2}","[{'mentions': [u'He', u'he'], 'type': 'PERSON', 'name': 'Storm'}]","[{'index': 2, 'begin': 0, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'He', 'lemma': u'He', 'char': ['Storm']}, {'index': 2, 'begin': 3, 'pos': u'VERB', 'label': u'AUX', 'content': u'would', 'lemma': u'would'}, {'index': 2, 'begin': 9, 'pos': u'VERB', 'label': u'ROOT', 'content': u'know', 'lemma': u'know'}, {'index': 2, 'begin': 13, 'pos': u'PUNCT', 'label': u'P', 'content': u',', 'lemma': u','}, {'index': 2, 'begin': 15, 'pos': u'VERB', 'label': u'DEP', 'content': u'would', 'lemma': u'would'}, {'index': 4, 'begin': 20, 'pos': u'ADV', 'label': u'NEG', 'content': u""n't"", 'lemma': u""n't""}, {'index': 4, 'begin': 24, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'he', 'lemma': u'he', 'char': ['Storm']}, {'index': 2, 'begin': 26, 'pos': u'PUNCT', 'label': u'P', 'content': u'?', 'lemma': u'?'}]",2,-0.04,Logan,Logan,"['Jean' 'Logan' 'Jean' 'Logan' 'Jean' 'Logan' 'Jean' 'Logan' 'Phoenix'
 'Logan' 'Phoenix' 'Logan' 'Jean' 'Logan' 'Jean' 'Logan' 'Jean' 'Logan'
 'Jean' 'Logan' 'Jean']"
286,Logan,What? You think he's not in your head too?,"[{'content': u'What?', 'begin': 0, 'score': -0.2, 'magnitude': 0.2}, {'content': u""You think he's not in your head too?"", 'begin': 6, 'score': -0.3, 'magnitude': 0.3}]","{'score': -0.2, 'magnitude': 0.5}","[{'type': u'OTHER', 'meta': {}, 'salience': 1, 'name': u'head', 'mentions': [u'head']}, {'mentions': [u'You', u'your'], 'type': 'PERSON', 'name': 'Phoenix'}, {'mentions': [u'he'], 'type': 'PERSON', 'name': 'Hank'}]","[{'index': 0, 'begin': 0, 'pos': u'PRON', 'label': u'ROOT', 'content': u'What', 'lemma': u'What'}, {'index': 0, 'begin': 4, 'pos': u'PUNCT', 'label': u'P', 'content': u'?', 'lemma': u'?'}, {'index': 3, 'begin': 6, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'You', 'lemma': u'You', 'char': ['Phoenix']}, {'index': 3, 'begin': 10, 'pos': u'VERB', 'label': u'ROOT', 'content': u'think', 'lemma': u'think'}, {'index': 5, 'begin': 16, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'he', 'lemma': u'he', 'char': ['Hank']}, {'index': 3, 'begin': 18, 'pos': u'VERB', 'label': u'CCOMP', 'content': u""'s"", 'lemma': u'be'}, {'index': 5, 'begin': 21, 'pos': u'ADV', 'label': u'NEG', 'content': u'not', 'lemma': u'not'}, {'index': 5, 'begin': 25, 'pos': u'ADP', 'label': u'PREP', 'content': u'in', 'lemma': u'in'}, {'index': 9, 'begin': 28, 'pos': u'PRON', 'label': u'POSS', 'content': u'your', 'lemma': u'your', 'char': ['Phoenix']}, {'index': 7, 'begin': 33, 'pos': u'NOUN', 'label': u'POBJ', 'content': u'head', 'lemma': u'head'}, {'index': 5, 'begin': 38, 'pos': u'ADV', 'label': u'ADVMOD', 'content': u'too', 'lemma': u'too'}, {'index': 3, 'begin': 41, 'pos': u'PUNCT', 'label': u'P', 'content': u'?', 'lemma': u'?'}]",3,-0.1,Phoenix,Phoenix,"['Logan' 'Jean' 'Logan' 'Jean' 'Logan' 'Jean' 'Logan' 'Jean' 'Logan'
 'Phoenix' 'Logan' 'Phoenix' 'Logan' 'Jean' 'Logan' 'Jean' 'Logan' 'Jean'
 'Logan' 'Jean' 'Logan']"
287,Phoenix,"Look at you, Logan. He's tamed you.","[{'content': u'Look at you, Logan.', 'begin': 0, 'score': 0.2, 'magnitude': 0.2}, {'content': u""He's tamed you."", 'begin': 20, 'score': 0.2, 'magnitude': 0.2}]","{'score': 0.2, 'magnitude': 0.5}","[{'type': u'LOCATION', 'meta': {}, 'salience': 1, 'name': u'Logan', 'mentions': [u'Logan', u'you', u'you']}, {'mentions': [u'He'], 'type': 'PERSON', 'name': 'Charles'}]","[{'index': 0, 'begin': 0, 'pos': u'VERB', 'label': u'ROOT', 'content': u'Look', 'lemma': u'Look'}, {'index': 0, 'begin': 5, 'pos': u'ADP', 'label': u'PREP', 'content': u'at', 'lemma': u'at'}, {'index': 1, 'begin': 8, 'pos': u'PRON', 'label': u'POBJ', 'content': u'you', 'lemma': u'you', 'char': ['Logan']}, {'index': 2, 'begin': 11, 'pos': u'PUNCT', 'label': u'P', 'content': u',', 'lemma': u','}, {'index': 2, 'begin': 13, 'pos': u'NOUN', 'label': u'APPOS', 'content': u'Logan', 'lemma': u'Logan'}, {'index': 0, 'begin': 18, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}, {'index': 8, 'begin': 20, 'pos': u'PRON', 'label': u'NSUBJPASS', 'content': u'He', 'lemma': u'He', 'char': ['Charles']}, {'index': 8, 'begin': 22, 'pos': u'VERB', 'label': u'AUXPASS', 'content': u""'s"", 'lemma': u'be'}, {'index': 8, 'begin': 25, 'pos': u'VERB', 'label': u'ROOT', 'content': u'tamed', 'lemma': u'tame'}, {'index': 8, 'begin': 31, 'pos': u'PRON', 'label': u'DOBJ', 'content': u'you', 'lemma': u'you', 'char': ['Logan']}, {'index': 8, 'begin': 34, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}]",3,0.1,Logan,Logan,"['Jean' 'Logan' 'Jean' 'Logan' 'Jean' 'Logan' 'Jean' 'Logan' 'Jean' 'Logan'
 'Phoenix' 'Logan' 'Phoenix' 'Logan' 'Jean' 'Logan' 'Jean' 'Logan' 'Jean'
 'Logan' 'Jean']"
288,Logan,Where's Scott? Jean?,"[{'content': u""Where's Scott?"", 'begin': 0, 'score': -0.3, 'magnitude': 0.3}, {'content': u'Jean?', 'begin': 15, 'score': -0.1, 'magnitude': 0.1}]","{'score': -0.2, 'magnitude': 0.5}","[{'type': u'PERSON', 'meta': {u'mid': u'/m/0kl3p', u'wikipedia_url': u'http://en.wikipedia.org/wiki/Cyclops_(comics)'}, 'salience': 0.88334286, 'name': u'Scott', 'mentions': [u'Scott']}, {'type': u'PERSON', 'meta': {u'mid': u'/m/03bb86'}, 'salience': 0.11665713, 'name': u'Jean', 'mentions': [u'Jean']}]","[{'index': 1, 'begin': 0, 'pos': u'ADV', 'label': u'ADVMOD', 'content': u'Where', 'lemma': u'Where'}, {'index': 1, 'begin': 5, 'pos': u'VERB', 'label': u'ROOT', 'content': u""'s"", 'lemma': u'be'}, {'index': 1, 'begin': 8, 'pos': u'NOUN', 'label': u'NSUBJ', 'content': u'Scott', 'lemma': u'Scott'}, {'index': 1, 'begin': 13, 'pos': u'PUNCT', 'label': u'P', 'content': u'?', 'lemma': u'?'}, {'index': 4, 'begin': 15, 'pos': u'NOUN', 'label': u'ROOT', 'content': u'Jean', 'lemma': u'Jean'}, {'index': 4, 'begin': 19, 'pos': u'PUNCT', 'label': u'P', 'content': u'?', 'lemma': u'?'}]",0,-0.1,Phoenix,Jean,"['Logan' 'Jean' 'Logan' 'Jean' 'Logan' 'Jean' 'Logan' 'Jean' 'Logan' 'Jean'
 'Logan' 'Phoenix' 'Logan' 'Phoenix' 'Logan' 'Jean' 'Logan' 'Jean' 'Logan'
 'Jean' 'Logan']"
289,Jean,Where am I?,"[{'content': u'Where am I?', 'begin': 0, 'score': -0.3, 'magnitude': 0.3}]","{'score': -0.3, 'magnitude': 0.3}","[{'mentions': [u'I'], 'type': 'PERSON', 'name': 'Jean'}]","[{'index': 1, 'begin': 0, 'pos': u'ADV', 'label': u'ADVMOD', 'content': u'Where', 'lemma': u'Where'}, {'index': 1, 'begin': 6, 'pos': u'VERB', 'label': u'ROOT', 'content': u'am', 'lemma': u'be'}, {'index': 1, 'begin': 9, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'I', 'lemma': u'I', 'char': ['Jean']}, {'index': 1, 'begin': 10, 'pos': u'PUNCT', 'label': u'P', 'content': u'?', 'lemma': u'?'}]",1,-0.09,Logan,Logan,"['Jean' 'Logan' 'Jean' 'Logan' 'Jean' 'Logan' 'Jean' 'Logan' 'Jean' 'Logan'
 'Jean' 'Logan' 'Phoenix' 'Logan' 'Phoenix' 'Logan' 'Jean' 'Logan' 'Jean'
 'Logan' 'Jean']"
290,Logan,"You're in the mansion. You need to tell me what happened to Scott. Jean, tell me what happened to him.","[{'content': u""You're in the mansion."", 'begin': 0, 'score': 0.1, 'magnitude': 0.1}, {'content': u'You need to tell me what happened to Scott.', 'begin': 23, 'score': -0.4, 'magnitude': 0.4}, {'content': u'Jean, tell me what happened to him.', 'begin': 67, 'score': -0.4, 'magnitude': 0.4}]","{'score': -0.2, 'magnitude': 1.1}","[{'type': u'LOCATION', 'meta': {}, 'salience': 0.53417766, 'name': u'mansion', 'mentions': [u'mansion']}, {'type': u'PERSON', 'meta': {u'mid': u'/m/03bb86'}, 'salience': 0.36455533, 'name': u'Jean', 'mentions': [u'Jean', u'You', u'You']}, {'type': u'PERSON', 'meta': {u'mid': u'/m/0kl3p', u'wikipedia_url': u'http://en.wikipedia.org/wiki/Cyclops_(comics)'}, 'salience': 0.10126702, 'name': u'Scott', 'mentions': [u'Scott']}, {'mentions': [u'me', u'me'], 'type': 'PERSON', 'name': 'Logan'}, {'mentions': [u'him'], 'type': 'PERSON', 'name': 'John'}]","[{'index': 1, 'begin': 0, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'You', 'lemma': u'You', 'char': ['Jean']}, {'index': 1, 'begin': 3, 'pos': u'VERB', 'label': u'ROOT', 'content': u""'re"", 'lemma': u'be'}, {'index': 1, 'begin': 7, 'pos': u'ADP', 'label': u'PREP', 'content': u'in', 'lemma': u'in'}, {'index': 4, 'begin': 10, 'pos': u'DET', 'label': u'DET', 'content': u'the', 'lemma': u'the'}, {'index': 2, 'begin': 14, 'pos': u'NOUN', 'label': u'POBJ', 'content': u'mansion', 'lemma': u'mansion'}, {'index': 1, 'begin': 21, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}, {'index': 7, 'begin': 23, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'You', 'lemma': u'You', 'char': ['Jean']}, {'index': 7, 'begin': 27, 'pos': u'VERB', 'label': u'ROOT', 'content': u'need', 'lemma': u'need'}, {'index': 9, 'begin': 32, 'pos': u'PRT', 'label': u'AUX', 'content': u'to', 'lemma': u'to'}, {'index': 7, 'begin': 35, 'pos': u'VERB', 'label': u'XCOMP', 'content': u'tell', 'lemma': u'tell'}, {'index': 9, 'begin': 40, 'pos': u'PRON', 'label': u'DOBJ', 'content': u'me', 'lemma': u'me', 'char': ['Logan']}, {'index': 12, 'begin': 43, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'what', 'lemma': u'what'}, {'index': 9, 'begin': 48, 'pos': u'VERB', 'label': u'CCOMP', 'content': u'happened', 'lemma': u'happen'}, {'index': 12, 'begin': 57, 'pos': u'ADP', 'label': u'PREP', 'content': u'to', 'lemma': u'to'}, {'index': 13, 'begin': 60, 'pos': u'NOUN', 'label': u'POBJ', 'content': u'Scott', 'lemma': u'Scott'}, {'index': 7, 'begin': 65, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}, {'index': 18, 'begin': 67, 'pos': u'NOUN', 'label': u'NSUBJ', 'content': u'Jean', 'lemma': u'Jean'}, {'index': 18, 'begin': 71, 'pos': u'PUNCT', 'label': u'P', 'content': u',', 'lemma': u','}, {'index': 18, 'begin': 73, 'pos': u'VERB', 'label': u'ROOT', 'content': u'tell', 'lemma': u'tell'}, {'index': 18, 'begin': 78, 'pos': u'PRON', 'label': u'DOBJ', 'content': u'me', 'lemma': u'me', 'char': ['Logan']}, {'index': 21, 'begin': 81, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'what', 'lemma': u'what'}, {'index': 18, 'begin': 86, 'pos': u'VERB', 'label': u'DEP', 'content': u'happened', 'lemma': u'happen'}, {'index': 21, 'begin': 95, 'pos': u'ADP', 'label': u'PREP', 'content': u'to', 'lemma': u'to'}, {'index': 22, 'begin': 98, 'pos': u'PRON', 'label': u'POBJ', 'content': u'him', 'lemma': u'him', 'char': ['John']}, {'index': 18, 'begin': 101, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}]",5,-0.22,Jean,Jean,"['Logan' 'Jean' 'Logan' 'Jean' 'Logan' 'Jean' 'Logan' 'Jean' 'Logan' 'Jean'
 'Logan' 'Jean' 'Logan' 'Phoenix' 'Logan' 'Phoenix' 'Logan' 'Jean' 'Logan'
 'Jean' 'Logan']"
